应付金额,实际金额,商品,支付时间,地点
1.0,1.0,香豆干,2017/11/7 3:10,D
3.0,3.0,可口可乐（500ml）,2017/11/7 8:00,D
4.0,4.0,王老吉（500ml）,2017/11/7 8:08,D
3.5,3.5,东鹏特饮,2017/11/7 8:22,D
1.0,1.0,香豆干,2017/11/7 8:44,D
15.0,15.0,口味王槟榔（红）,2017/11/7 9:08,D
3.0,3.0,可口可乐（500ml）,2017/11/7 9:09,D
3.0,3.0,统一冰红茶,2017/11/7 9:10,D
4.0,4.0,250ml燕塘原味酸奶,2017/11/7 9:25,D
3.0,3.0,统一冰红茶,2017/11/7 9:26,D
3.0,3.0,600ml可口可乐,2017/11/7 9:30,D
2.0,2.0,怡宝纯净水,2017/11/7 9:31,D
2.0,2.0,85g新麦潮北海道吐司,2017/11/7 9:32,D
7.0,7.0,雪碧,2017/11/7 9:38,D
6.0,6.0,红牛,2017/11/7 9:46,D
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/11/7 9:51,D
5.5,5.5,统一阿萨姆奶茶,2017/11/7 9:51,D
5.0,5.0,600ml脉动青柠,2017/11/7 9:58,D
1.0,1.0,香豆干,2017/11/7 10:10,D
4.0,4.0,脉动,2017/11/7 10:25,D
2.0,2.0,怡宝纯净水,2017/11/7 11:02,D
1.0,1.0,香豆干,2017/11/7 11:23,D
2.0,2.0,怡宝纯净水,2017/11/7 11:28,D
3.0,3.0,雪碧（500ml）,2017/11/7 12:02,D
3.0,3.0,卫龙大面筋,2017/11/7 12:05,D
3.0,3.0,果粒橙,2017/11/7 12:06,D
4.0,4.0,250ml燕塘原味酸奶,2017/11/7 12:20,D
3.0,3.0,可口可乐（500ml）,2017/11/7 12:21,D
3.0,3.0,统一绿茶,2017/11/7 12:24,D
2.5,2.5,无穷农场盐_鸡蛋,2017/11/7 12:24,D
3.0,3.0,可口可乐（500ml）,2017/11/7 12:53,D
4.0,4.0,阿萨姆奶茶,2017/11/7 12:54,D
6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017/11/7 13:11,D
3.0,3.0,12g劲仔小鱼麻辣味,2017/11/7 13:12,D
3.0,3.0,雪碧（500ml）,2017/11/7 13:12,D
10.0,10.0,口味王槟榔（绿）,2017/11/7 13:40,D
3.5,3.5,东鹏特饮,2017/11/7 14:27,D
2.0,2.0,怡宝纯净水,2017/11/7 14:56,D
1.5,1.5,40g双汇玉米热狗肠,2017/11/7 15:04,D
4.0,4.0,王老吉（500ml）,2017/11/7 15:16,D
3.0,3.0,雪碧最新款,2017/11/7 15:41,D
3.0,3.0,卫龙大面筋,2017/11/7 15:50,D
4.0,4.0,145ml旺仔牛奶盒装,2017/11/7 16:01,D
4.5,4.5,78g卫龙亲嘴语辣条,2017/11/7 16:10,D
5.0,5.0,110g顺宝九制话梅,2017/11/7 16:11,D
6.5,6.5,250ml红牛,2017/11/7 16:15,D
3.0,3.0,可口可乐（500ml）,2017/11/7 16:16,D
4.0,4.0,阿萨姆奶茶,2017/11/7 16:20,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/11/7 16:39,D
3.0,3.0,卫龙大面筋,2017/11/7 16:41,D
4.0,4.0,营养快线,2017/11/7 16:55,D
3.0,3.0,可口可乐（500ml）,2017/11/7 17:02,D
4.0,4.0,阿萨姆奶茶,2017/11/7 17:15,D
3.0,3.0,统一冰红茶,2017/11/7 17:16,D
3.0,3.0,可口可乐（500ml）,2017/11/7 17:28,D
4.0,4.0,日式鱼果,2017/11/7 17:46,D
9.0,9.0,55g奥利奥原味芝士饼干,2017/11/7 18:07,D
3.5,3.5,王老吉（罐）,2017/11/7 18:25,D
1.0,1.0,香豆干,2017/11/7 18:40,D
1.5,1.5,香脆肠,2017/11/7 18:43,D
3.0,3.0,可口可乐（500ml）,2017/11/7 18:47,D
3.5,3.5,东鹏特饮,2017/11/7 18:50,D
3.0,3.0,雪碧最新款,2017/11/7 19:29,D
3.0,3.0,统一冰红茶,2017/11/7 20:14,D
3.0,3.0,统一冰红茶,2017/11/7 20:28,D
4.0,4.0,阿萨姆奶茶,2017/11/7 20:29,D
3.0,3.0,维他奶,2017/11/7 20:46,D
3.5,3.5,东鹏特饮,2017/11/7 21:08,D
3.0,3.0,熊字饼,2017/11/7 21:24,D
4.0,4.0,阿萨姆奶茶,2017/11/7 21:53,D
6.0,6.0,雀巢咖啡,2017/11/7 21:54,D
3.0,3.0,统一冰红茶,2017/11/7 22:59,D
6.0,6.0,红牛,2017/11/8 0:10,D
2.0,2.0,鸭翅,2017/11/8 0:50,D
3.0,3.0,可口可乐最新款,2017/11/8 1:01,D
3.0,3.0,雪碧最新款,2017/11/8 7:57,D
3.0,3.0,雪碧（500ml）,2017/11/8 8:01,D
3.0,3.0,250ml维他柠檬茶,2017/11/8 8:13,D
1.5,1.5,鸭翅,2017/11/8 8:30,D
4.0,4.0,银鹭八宝粥,2017/11/8 8:33,D
1.0,1.0,咪咪,2017/11/8 8:56,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/8 9:00,D
1.0,1.0,香豆干,2017/11/8 9:00,D
4.0,4.0,阿萨姆奶茶,2017/11/8 9:24,D
3.0,3.0,维他奶,2017/11/8 9:34,D
14.4,14.4,600ml雪碧,2017/11/8 9:35,D
2.0,2.0,怡宝纯净水,2017/11/8 9:46,D
7.0,7.0,维他原味豆奶,2017/11/8 9:52,D
4.0,4.0,阿萨姆奶茶,2017/11/8 10:04,D
3.0,3.0,统一冰红茶,2017/11/8 10:25,D
3.0,3.0,统一冰红茶,2017/11/8 11:00,D
3.0,3.0,统一冰红茶,2017/11/8 11:11,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/11/8 11:20,D
4.0,4.0,营养快线,2017/11/8 11:21,D
7.5,7.5,雀巢咖啡,2017/11/8 11:28,D
4.0,4.0,阿萨姆奶茶,2017/11/8 11:50,D
4.0,4.0,营养快线,2017/11/8 12:35,D
3.0,3.0,雪碧（500ml）,2017/11/8 12:46,D
4.0,4.0,奥利奥原味芝士,2017/11/8 12:49,D
2.5,2.5,伊利优酸乳,2017/11/8 13:06,D
4.0,4.0,85g统一老坛酸菜牛肉面,2017/11/8 13:19,D
4.0,4.0,脉动,2017/11/8 13:57,D
3.5,3.5,东鹏特饮,2017/11/8 14:21,D
3.0,3.0,伊利纯牛奶,2017/11/8 14:34,D
4.0,4.0,王老吉（500ml）,2017/11/8 14:36,D
6.0,6.0,红牛,2017/11/8 14:43,D
3.0,3.0,熊字饼,2017/11/8 14:45,D
3.0,3.0,可口可乐最新款,2017/11/8 15:18,D
4.0,4.0,银鹭八宝粥,2017/11/8 15:20,D
6.0,6.0,86g合味道海鲜风味,2017/11/8 15:42,D
1.0,1.0,香豆干,2017/11/8 15:42,D
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/11/8 15:53,D
4.5,4.5,40g乐事薯片黄瓜味,2017/11/8 15:56,D
3.0,3.0,可口可乐最新款,2017/11/8 15:59,D
4.0,4.0,脉动,2017/11/8 16:03,D
3.0,3.0,可口可乐（500ml）,2017/11/8 16:15,D
15.0,15.0,口味王槟榔（红）,2017/11/8 16:18,D
4.0,4.0,营养快线,2017/11/8 16:24,D
4.0,4.0,145ml旺仔牛奶盒装,2017/11/8 16:43,D
3.0,3.0,卫龙大面筋,2017/11/8 16:50,D
3.0,3.0,可口可乐（500ml）,2017/11/8 16:54,D
3.0,3.0,统一冰红茶,2017/11/8 16:57,D
3.5,3.5,250ml维他柠檬茶,2017/11/8 17:11,D
4.0,4.0,双汇玉米热狗肠,2017/11/8 17:11,D
2.0,2.0,鸭翅,2017/11/8 17:41,D
3.5,3.5,王老吉（罐）,2017/11/8 17:42,D
3.6,3.6,32g卫龙亲嘴烧,2017/11/8 17:44,D
1.5,1.5,鸭翅,2017/11/8 17:48,D
3.0,3.0,12g劲仔小鱼麻辣味,2017/11/8 18:10,D
2.0,2.0,双汇玉米热狗肠,2017/11/8 18:10,D
3.0,3.0,雪碧（500ml）,2017/11/8 18:23,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/8 18:52,D
12.5,12.5,益力多100g*5瓶,2017/11/8 19:05,D
5.0,5.0,110g顺宝九制话梅,2017/11/8 19:43,D
4.0,4.0,450ml美汁源果粒橙,2017/11/8 19:58,D
3.0,3.0,统一冰红茶,2017/11/8 20:00,D
3.0,3.0,统一冰红茶,2017/11/8 20:11,D
4.0,4.0,阿萨姆奶茶,2017/11/8 20:49,D
3.0,3.0,美年达（罐）,2017/11/8 22:44,D
3.0,3.0,可口可乐最新款,2017/11/9 8:11,D
3.0,3.0,熊字饼,2017/11/9 8:28,D
3.0,3.0,可口可乐（500ml）,2017/11/9 8:48,D
3.0,3.0,雪碧最新款,2017/11/9 8:58,D
3.0,3.0,雪碧（500ml）,2017/11/9 9:03,D
7.5,7.5,225g味之不规则饼干芝士味,2017/11/9 9:13,D
3.5,3.5,东鹏特饮,2017/11/9 9:15,D
2.0,2.0,怡宝纯净水,2017/11/9 9:48,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/9 10:07,D
3.5,3.5,东鹏特饮,2017/11/9 10:27,D
4.0,4.0,脉动,2017/11/9 10:29,D
1.0,1.0,小鱼仔,2017/11/9 10:44,D
3.5,3.5,王老吉（罐）,2017/11/9 10:47,D
5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/11/9 11:46,D
3.0,3.0,果粒橙,2017/11/9 12:25,D
3.0,3.0,卫龙大面筋,2017/11/9 12:47,D
4.5,4.5,银鹭八宝粥,2017/11/9 13:09,D
3.0,3.0,可口可乐最新款,2017/11/9 13:21,D
6.0,6.0,红牛,2017/11/9 13:33,D
3.5,3.5,东鹏特饮,2017/11/9 13:42,D
4.0,4.0,脉动,2017/11/9 14:04,D
3.0,3.0,熊字饼,2017/11/9 14:28,D
3.0,3.0,可口可乐最新款,2017/11/9 14:32,D
3.0,3.0,统一绿茶,2017/11/9 15:07,D
4.0,4.0,营养快线,2017/11/9 15:29,D
3.5,3.5,东鹏特饮,2017/11/9 15:40,D
4.0,4.0,阿萨姆奶茶,2017/11/9 15:50,D
4.0,4.0,果粒橙,2017/11/9 16:32,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/11/9 16:36,D
3.0,3.0,维他奶,2017/11/9 16:51,D
3.0,3.0,果粒橙,2017/11/9 16:54,D
1.0,1.0,小鱼仔,2017/11/9 17:06,D
3.5,3.5,东鹏特饮,2017/11/9 17:07,D
3.0,3.0,维他柠檬茶,2017/11/9 17:24,D
3.5,3.5,冰糖雪梨,2017/11/9 17:29,D
3.5,3.5,王老吉（罐）,2017/11/9 17:30,D
5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/11/9 18:42,D
3.0,3.0,伊利纯牛奶,2017/11/9 18:42,D
3.5,3.5,王老吉（罐）,2017/11/9 18:43,D
4.5,4.5,燕塘红枣牛奶,2017/11/9 19:41,D
3.5,3.5,东鹏特饮,2017/11/9 20:01,D
3.0,3.0,可口可乐（500ml）,2017/11/9 20:09,D
4.0,4.0,阿萨姆奶茶,2017/11/9 20:13,D
3.0,3.0,可口可乐330ml,2017/11/9 20:15,D
10.0,10.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/11/9 21:23,D
4.0,4.0,营养快线,2017/11/9 21:37,D
4.0,4.0,阿萨姆奶茶,2017/11/9 21:47,D
3.0,3.0,熊字饼,2017/11/9 21:54,D
1.0,1.0,香豆干,2017/11/9 22:11,D
3.0,3.0,维他柠檬茶,2017/11/9 22:28,D
1.0,1.0,香豆干,2017/11/9 22:31,D
4.0,4.0,王老吉（500ml）,2017/11/10 8:00,D
3.0,3.0,维他柠檬茶,2017/11/10 8:13,D
3.0,3.0,伊利纯牛奶,2017/11/10 9:46,D
7.5,7.5,225g味之不规则饼干芝士味,2017/11/10 11:05,D
4.0,4.0,450ml美汁源果粒橙,2017/11/10 11:05,D
3.5,3.5,王老吉（罐）,2017/11/10 11:13,D
3.0,3.0,统一冰红茶,2017/11/10 12:07,D
6.5,6.5,123gUFO炒面XO酱海鲜风味,2017/11/10 12:20,D
3.0,3.0,茉莉蜜茶,2017/11/10 12:20,D
4.5,4.5,50g上好佳田园薯片番茄味,2017/11/10 13:00,D
3.0,3.0,卫龙大面筋,2017/11/10 14:50,D
3.0,3.0,雪碧最新款,2017/11/10 17:52,D
4.0,4.0,新麦潮天然酵母面包（牛奶风味）,2017/11/10 21:35,D
4.0,4.0,阿萨姆奶茶,2017/11/11 1:34,D
3.0,3.0,雪碧最新款,2017/11/11 8:24,D
7.0,7.0,160g盼盼手撕面包,2017/11/11 8:34,D
3.5,3.5,冰糖雪梨,2017/11/11 8:39,D
4.0,4.0,脉动,2017/11/11 8:45,D
4.0,4.0,乐虎（380ml）,2017/11/11 9:03,D
3.0,3.0,美年达（罐）,2017/11/11 9:05,D
3.5,3.5,东鹏特饮,2017/11/11 9:14,D
1.5,1.5,鸭翅,2017/11/11 9:15,D
1.5,1.5,卫龙亲嘴烧红烧牛肉味,2017/11/11 9:45,D
1.5,1.5,香豆干,2017/11/11 9:47,D
3.0,3.0,统一绿茶,2017/11/11 9:54,D
3.6,3.6,32g卫龙亲嘴烧红烧牛肉味,2017/11/11 10:40,D
3.0,3.0,果粒橙,2017/11/11 10:40,D
3.5,3.5,统一冰红茶,2017/11/11 11:24,D
3.0,3.0,统一冰红茶,2017/11/11 11:36,D
4.0,4.0,营养快线,2017/11/11 11:59,D
3.5,3.5,王老吉（罐）,2017/11/11 12:06,D
3.5,3.5,东鹏特饮,2017/11/11 12:23,D
2.0,2.0,怡宝纯净水,2017/11/11 12:24,D
3.0,3.0,伊利纯牛奶,2017/11/11 12:43,D
3.0,3.0,雪碧最新款,2017/11/11 12:54,D
6.0,6.0,250ml维他柠檬茶,2017/11/11 12:57,D
2.4,2.4,20g咪咪虾条马来西亚风味,2017/11/11 13:27,D
3.0,3.0,统一冰红茶,2017/11/11 13:35,D
4.0,4.0,脉动,2017/11/11 13:36,D
3.0,3.0,雪碧最新款,2017/11/11 13:54,D
6.4,6.4,2g韩国海牌海苔,2017/11/11 14:24,D
3.5,3.5,东鹏特饮,2017/11/11 14:30,D
3.0,3.0,可口可乐（500ml）,2017/11/11 14:40,D
3.0,3.0,熊字饼,2017/11/11 15:18,D
6.0,6.0,红牛,2017/11/11 15:50,D
3.5,3.5,东鹏特饮,2017/11/11 15:58,D
3.5,3.5,王老吉（罐）,2017/11/11 16:36,D
4.0,4.0,脉动,2017/11/11 16:47,D
1.5,1.5,鸭翅,2017/11/11 16:52,D
3.0,3.0,雪碧（500ml）,2017/11/11 16:53,D
4.5,4.5,250ml燕塘原味酸奶,2017/11/11 17:17,D
3.5,3.5,600ml可口可乐,2017/11/11 17:35,D
3.5,3.5,王老吉（罐）,2017/11/11 17:35,D
3.0,3.0,熊字饼,2017/11/11 18:09,D
26.0,26.0,430g泰奇八宝粥,2017/11/11 18:37,D
6.4,6.4,20g咪咪虾条马来西亚风味,2017/11/11 18:58,D
5.5,5.5,70g乐事薯片原味,2017/11/11 19:32,D
3.0,3.0,雪碧最新款,2017/11/11 19:32,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/11 20:07,D
3.0,3.0,雪碧最新款,2017/11/11 21:25,D
3.0,3.0,果粒橙,2017/11/11 21:27,D
3.0,3.0,可口可乐（500ml）,2017/11/11 22:03,D
1.0,1.0,香豆干,2017/11/11 22:08,D
3.0,3.0,雪碧最新款,2017/11/11 22:27,D
3.0,3.0,雪碧（500ml）,2017/11/11 22:47,D
4.0,4.0,营养快线,2017/11/11 23:44,D
2.0,2.0,怡宝纯净水,2017/11/12 0:51,D
3.0,3.0,伊利纯牛奶,2017/11/12 2:23,D
5.5,5.5,330ml伊利畅意乳酸菌原味,2017/11/12 8:04,D
4.0,4.0,脉动,2017/11/12 8:38,D
4.0,4.0,阿萨姆奶茶,2017/11/12 8:40,D
7.0,7.0,80g马赛克香蕉片,2017/11/12 8:53,D
1.0,1.0,小鱼仔,2017/11/12 8:53,D
2.0,2.0,怡宝纯净水,2017/11/12 9:02,D
4.5,4.5,78g卫龙亲嘴语辣条,2017/11/12 9:22,D
3.0,3.0,维他柠檬茶,2017/11/12 10:01,D
7.5,7.5,225g味之不规则饼干芝士味,2017/11/12 11:24,D
3.0,3.0,可口可乐最新款,2017/11/12 11:38,D
4.0,4.0,阿萨姆奶茶,2017/11/12 12:18,D
6.0,6.0,12g劲仔小鱼麻辣味,2017/11/12 12:21,D
3.0,3.0,统一冰红茶,2017/11/12 12:22,D
3.0,3.0,美年达（罐）,2017/11/12 12:34,D
1.5,1.5,小鱼仔,2017/11/12 12:51,D
3.5,3.5,王老吉（罐）,2017/11/12 13:05,D
3.0,3.0,统一冰红茶,2017/11/12 13:20,D
3.0,3.0,250ml维他原味豆奶,2017/11/12 13:24,D
6.0,6.0,145g果王迷你山楂包装,2017/11/12 13:43,D
3.5,3.5,东鹏特饮,2017/11/12 13:43,D
2.0,2.0,怡宝纯净水,2017/11/12 13:53,D
2.0,2.0,鸭翅,2017/11/12 13:54,D
4.0,4.0,阿萨姆奶茶,2017/11/12 13:57,D
3.5,3.5,东鹏特饮,2017/11/12 14:04,D
2.0,2.0,鸭翅,2017/11/12 14:05,D
3.0,3.0,统一冰红茶,2017/11/12 14:19,D
1.0,1.0,小鱼仔,2017/11/12 14:39,D
6.0,6.0,红牛,2017/11/12 14:57,D
3.0,3.0,果粒橙,2017/11/12 15:18,D
3.0,3.0,统一绿茶,2017/11/12 15:33,D
4.8,4.8,诗竹竹纤维面巾纸,2017/11/12 15:41,D
3.0,3.0,统一冰红茶,2017/11/12 16:00,D
4.0,4.0,王老吉（500ml）,2017/11/12 16:05,D
4.5,4.5,250ml燕塘红枣牛奶,2017/11/12 16:09,D
4.0,4.0,阿萨姆奶茶,2017/11/12 16:12,D
3.0,3.0,熊字饼,2017/11/12 16:13,D
6.5,6.5,148g富甲一方紫薯仔,2017/11/12 16:35,D
3.0,3.0,熊字饼,2017/11/12 16:39,D
5.5,5.5,205g伊利安慕希原味,2017/11/12 16:47,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/12 16:47,D
3.0,3.0,熊字饼,2017/11/12 16:48,D
1.0,1.0,小鱼仔,2017/11/12 17:02,D
4.0,4.0,脉动,2017/11/12 17:05,D
4.0,4.0,阿萨姆奶茶,2017/11/12 17:50,D
3.0,3.0,雪碧（500ml）,2017/11/12 17:56,D
3.0,3.0,可口可乐最新款,2017/11/12 17:59,D
3.0,3.0,维他奶,2017/11/12 18:30,D
3.0,3.0,统一冰红茶,2017/11/12 18:41,D
2.5,2.5,伊利优酸乳,2017/11/12 18:42,D
15.0,15.0,雀巢咖啡,2017/11/12 18:47,D
3.0,3.0,可口可乐（500ml）,2017/11/12 19:15,D
3.0,3.0,卫龙大面筋,2017/11/12 20:00,D
3.0,3.0,统一冰红茶,2017/11/12 20:25,D
3.0,3.0,卫龙大面筋,2017/11/12 20:49,D
3.5,3.5,王老吉（罐）,2017/11/12 21:04,D
3.0,3.0,美年达（罐）,2017/11/12 21:22,D
4.0,4.0,营养快线,2017/11/12 23:06,D
3.0,3.0,维他奶,2017/11/13 3:45,D
11.0,11.0,100g*5瓶益力多,2017/11/13 8:20,D
3.5,3.5,东鹏特饮,2017/11/13 8:26,D
3.0,3.0,雪碧最新款,2017/11/13 8:56,D
1.8,1.8,32g卫龙亲嘴烧,2017/11/13 8:58,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/13 9:00,D
3.0,3.0,果粒橙,2017/11/13 9:14,D
6.5,6.5,100g果王咸柑桔罐装,2017/11/13 9:31,D
5.0,5.0,268ml雀巢咖啡丝滑拿铁,2017/11/13 9:36,D
6.0,6.0,红牛,2017/11/13 9:37,D
3.0,3.0,熊字饼,2017/11/13 9:44,D
3.0,3.0,可口可乐最新款,2017/11/13 10:29,D
4.0,4.0,脉动,2017/11/13 10:30,D
4.0,4.0,营养快线,2017/11/13 10:33,D
3.0,3.0,果粒橙,2017/11/13 10:37,D
4.0,4.0,脉动,2017/11/13 10:39,D
2.0,2.0,怡宝纯净水,2017/11/13 11:11,D
3.0,3.0,可口可乐（500ml）,2017/11/13 11:26,D
6.0,6.0,58g丽芝士纳宝帝奶酪威化饼干,2017/11/13 11:31,D
3.0,3.0,统一冰红茶,2017/11/13 11:31,D
4.0,4.0,阿萨姆奶茶,2017/11/13 11:56,D
4.5,4.5,250ml燕塘红枣牛奶,2017/11/13 12:07,D
1.6,1.6,2g韩国海牌海苔,2017/11/13 12:18,D
6.5,6.5,250ml红牛,2017/11/13 12:22,D
2.0,2.0,怡宝纯净水,2017/11/13 12:30,D
3.0,3.0,伊利纯牛奶,2017/11/13 12:31,D
4.0,4.0,营养快线,2017/11/13 12:37,D
19.8,19.8,180g统一满汉全席台式半筋半肉牛肉面,2017/11/13 12:39,D
3.0,3.0,统一冰红茶,2017/11/13 13:42,D
4.0,4.0,王老吉（500ml）,2017/11/13 13:43,D
3.0,3.0,统一冰红茶,2017/11/13 13:56,D
4.5,4.5,燕塘原味酸奶,2017/11/13 13:58,D
3.0,3.0,雪碧（500ml）,2017/11/13 14:22,D
3.0,3.0,统一冰红茶,2017/11/13 14:33,D
6.5,6.5,100g果王咸柑桔罐装,2017/11/13 14:49,D
3.5,3.5,东鹏特饮,2017/11/13 15:12,D
6.0,6.0,红牛,2017/11/13 15:18,D
4.5,4.5,250ml燕塘原味酸奶,2017/11/13 15:20,D
3.0,3.0,美年达（罐）,2017/11/13 15:24,D
6.0,6.0,红牛,2017/11/13 15:29,D
10.0,10.0,口味王槟榔（绿）,2017/11/13 15:33,D
4.0,4.0,营养快线,2017/11/13 15:36,D
4.5,4.5,78g卫龙亲嘴语辣条,2017/11/13 15:37,D
3.0,3.0,卫龙大面筋,2017/11/13 15:49,D
4.0,4.0,阿萨姆奶茶,2017/11/13 15:50,D
3.0,3.0,维他奶,2017/11/13 16:08,D
3.0,3.0,熊字饼,2017/11/13 16:39,D
2.0,2.0,鸭翅,2017/11/13 16:42,D
3.5,3.5,250ml燕塘原味酸奶,2017/11/13 16:43,D
3.0,3.0,雪碧（500ml）,2017/11/13 16:43,D
2.0,2.0,怡宝纯净水,2017/11/13 16:48,D
3.0,3.0,250ml维他原味豆奶,2017/11/13 16:59,D
3.5,3.5,东鹏特饮,2017/11/13 17:07,D
4.0,4.0,营养快线,2017/11/13 17:09,D
3.0,3.0,可口可乐（500ml）,2017/11/13 17:33,D
2.0,2.0,怡宝,2017/11/13 18:02,D
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/11/13 18:06,D
54.0,54.0,260g马来西亚进口茱蒂丝口口香饼干,2017/11/13 18:16,D
2.0,2.0,怡宝纯净水,2017/11/13 18:22,D
2.0,2.0,怡宝纯净水,2017/11/13 18:32,D
6.5,6.5,148g富甲一方紫薯仔,2017/11/13 19:13,D
3.0,3.0,统一冰红茶,2017/11/13 19:21,D
5.5,5.5,103g康师傅红烧牛肉面,2017/11/13 19:26,D
4.0,4.0,王老吉（500ml）,2017/11/13 19:53,D
3.0,3.0,250ml维他柠檬茶,2017/11/13 20:06,D
3.0,3.0,果粒橙,2017/11/13 20:09,D
3.5,3.5,东鹏特饮,2017/11/13 21:29,D
6.0,6.0,红牛,2017/11/13 21:31,D
3.5,3.5,东鹏特饮,2017/11/13 22:55,D
4.0,4.0,脉动,2017/11/14 1:33,D
3.0,3.0,伊利纯牛奶,2017/11/14 8:06,D
3.0,3.0,统一绿茶,2017/11/14 8:27,D
3.0,3.0,雪碧（500ml）,2017/11/14 8:46,D
4.5,4.5,250ml燕塘甜牛奶,2017/11/14 8:47,D
4.0,4.0,营养快线,2017/11/14 8:51,D
1.0,1.0,香豆干,2017/11/14 8:52,D
13.5,13.5,加多宝,2017/11/14 9:01,D
4.0,4.0,阿萨姆奶茶,2017/11/14 9:03,D
3.0,3.0,美年达（罐）,2017/11/14 9:09,D
3.5,3.5,东鹏特饮,2017/11/14 9:41,D
6.0,6.0,红牛,2017/11/14 9:57,D
4.0,4.0,阿萨姆奶茶,2017/11/14 9:59,D
4.8,4.8,150抽诗竹竹纤维面巾纸,2017/11/14 10:04,D
4.5,4.5,78g卫龙亲嘴语辣条,2017/11/14 10:04,D
2.5,2.5,伊利纯牛奶,2017/11/14 10:04,D
4.0,4.0,450ml美汁源果粒橙,2017/11/14 10:06,D
3.0,3.0,雪碧最新款,2017/11/14 10:15,D
3.0,3.0,可口可乐最新款,2017/11/14 10:41,D
3.0,3.0,雪碧（500ml）,2017/11/14 10:42,D
4.0,4.0,阿萨姆奶茶,2017/11/14 10:43,D
3.0,3.0,雪碧最新款,2017/11/14 11:31,D
13.5,13.5,加多宝,2017/11/14 11:37,D
6.0,6.0,红牛,2017/11/14 12:02,D
4.0,4.0,营养快线,2017/11/14 12:08,D
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/11/14 12:32,D
3.0,3.0,600ml可口可乐,2017/11/14 12:32,D
4.0,4.0,脉动,2017/11/14 12:38,D
4.0,4.0,85g新麦潮北海道吐司,2017/11/14 13:44,D
4.0,4.0,脉动,2017/11/14 13:50,D
3.0,3.0,可口可乐（500ml）,2017/11/14 14:13,D
3.5,3.5,东鹏特饮,2017/11/14 14:15,D
2.0,2.0,怡宝纯净水,2017/11/14 14:42,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/11/14 14:43,D
1.5,1.5,40g双汇玉米热狗肠,2017/11/14 15:05,D
4.5,4.5,480ml小茗同学冷泡青柠红茶,2017/11/14 15:06,D
4.0,4.0,450ml美汁源果粒橙,2017/11/14 15:48,D
3.0,3.0,可口可乐（500ml）,2017/11/14 15:53,D
4.0,4.0,营养快线,2017/11/14 16:14,D
1.5,1.5,小鱼仔,2017/11/14 16:20,D
4.5,4.5,营养快线,2017/11/14 16:22,D
10.0,10.0,口味王槟榔（绿）,2017/11/14 16:28,D
4.0,4.0,阿萨姆奶茶,2017/11/14 16:33,D
4.0,4.0,脉动,2017/11/14 16:38,D
6.0,6.0,红牛,2017/11/14 16:39,D
5.5,5.5,330ml伊利畅意乳酸菌原味,2017/11/14 16:40,D
1.0,1.0,小鱼仔,2017/11/14 16:40,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/11/14 16:50,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/11/14 16:54,D
4.0,4.0,营养快线,2017/11/14 16:56,D
2.5,2.5,250ml维他柠檬茶,2017/11/14 17:16,D
3.0,3.0,250ml维他奶巧克力味,2017/11/14 17:25,D
3.5,3.5,东鹏特饮,2017/11/14 17:32,D
1.0,1.0,小鱼仔,2017/11/14 17:34,D
3.0,3.0,维他柠檬茶,2017/11/14 17:40,D
4.0,4.0,营养快线,2017/11/14 17:41,D
6.0,6.0,红牛,2017/11/14 17:44,D
3.5,3.5,东鹏特饮,2017/11/14 17:51,D
3.0,3.0,统一冰红茶,2017/11/14 17:57,D
3.0,3.0,统一绿茶,2017/11/14 17:59,D
2.0,2.0,怡宝纯净水,2017/11/14 18:01,D
3.0,3.0,可口可乐最新款,2017/11/14 18:08,D
3.0,3.0,卫龙大面筋,2017/11/14 18:10,D
3.0,3.0,可口可乐（500ml）,2017/11/14 18:15,D
2.5,2.5,145ml旺仔牛奶盒装,2017/11/14 19:04,D
3.0,3.0,可口可乐最新款,2017/11/14 19:04,D
4.0,4.0,营养快线,2017/11/14 19:08,D
3.0,3.0,果粒橙,2017/11/14 19:17,D
4.0,4.0,阿萨姆奶茶,2017/11/14 19:53,D
6.0,6.0,红牛,2017/11/14 20:00,D
3.5,3.5,王老吉（罐）,2017/11/14 20:44,D
3.0,3.0,卫龙大面筋,2017/11/14 20:53,D
2.5,2.5,250ml王老吉盒装,2017/11/14 21:09,D
