应付金额,实际金额,商品,支付时间,地点
4.0,4.0,熊字饼,2017/12/6 21:23,B
3.5,3.5,统一冰红茶,2017/12/6 21:40,B
3.0,3.0,怡宝纯净水,2017/12/6 23:01,B
1.5,1.5,小鱼仔,2017/12/6 23:15,B
1.5,1.5,小鱼仔,2017/12/6 23:19,B
2.0,2.0,鸭翅,2017/12/6 23:31,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/6 23:41,B
2.5,2.5,可口可乐330ml,2017/12/7 0:10,B
3.0,3.0,卫龙大面筋,2017/12/7 0:20,B
3.5,3.5,维他柠檬茶,2017/12/7 1:05,B
4.0,4.0,阿萨姆奶茶,2017/12/7 1:06,B
3.6,3.6,32g卫龙亲嘴烧川香味,2017/12/7 1:09,B
3.0,3.0,可口可乐最新款,2017/12/7 1:09,B
4.0,4.0,健能酸奶,2017/12/7 1:14,B
4.5,4.5,50g上好佳田园薯片番茄味,2017/12/7 1:37,B
3.0,3.0,怡宝纯净水,2017/12/7 1:37,B
2.0,2.0,双汇玉米热狗肠,2017/12/7 1:50,B
2.0,2.0,鸭翅,2017/12/7 1:50,B
2.0,2.0,鸭翅,2017/12/7 2:24,B
1.5,1.5,韩国海牌海苔,2017/12/7 5:31,B
2.0,2.0,鸭翅,2017/12/7 8:12,B
2.0,2.0,鸭翅,2017/12/7 8:47,B
6.0,6.0,86g合味道海鲜风味,2017/12/7 9:29,B
3.5,3.5,可口可乐330ml,2017/12/7 9:29,B
3.5,3.5,可口可乐330ml,2017/12/7 10:01,B
2.0,2.0,怡宝纯净水,2017/12/7 10:10,B
5.0,5.0,阿萨姆奶茶,2017/12/7 10:40,B
0.6,0.6,20g马来西亚风味咪咪蟹味粒0219,2017/12/7 10:56,B
5.0,5.0,85g统一老坛酸菜牛肉面,2017/12/7 11:01,B
5.0,5.0,220g宝丰龙龟苓膏菊花味,2017/12/7 12:05,B
5.0,5.0,王老吉（500ml）,2017/12/7 12:17,B
3.0,3.0,伊利优酸乳,2017/12/7 12:22,B
3.0,3.0,统一冰红茶,2017/12/7 12:56,B
3.0,3.0,怡宝纯净水,2017/12/7 14:24,B
3.0,3.0,百事可乐500ml,2017/12/7 14:45,B
7.0,7.0,85g新麦潮手撕面包（提子味）,2017/12/7 14:52,B
0.6,0.6,20g咪咪虾条马来西亚风味,2017/12/7 14:53,B
4.0,4.0,脉动,2017/12/7 15:20,B
2.0,2.0,怡宝纯净水,2017/12/7 15:33,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/7 15:42,B
3.5,3.5,东鹏特饮,2017/12/7 15:55,B
2.5,2.5,85g新麦潮北海道吐司,2017/12/7 16:08,B
6.0,6.0,160g盼盼手撕面包,2017/12/7 16:25,B
5.0,5.0,13g无穷烤鸡小腿蜂蜜味,2017/12/7 16:42,B
9.0,9.0,50g马赛克手撕鱿鱼条,2017/12/7 17:14,B
4.0,4.0,果粒橙,2017/12/7 17:36,B
4.0,4.0,果粒橙,2017/12/7 17:38,B
4.0,4.0,美汁源果粒橙,2017/12/7 17:53,B
4.0,4.0,果粒橙,2017/12/7 18:01,B
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/12/7 18:09,B
3.0,3.0,250ml维他柠檬茶,2017/12/7 18:22,B
4.5,4.5,阿萨姆奶茶,2017/12/7 18:24,B
3.5,3.5,维他奶,2017/12/7 18:26,B
3.0,3.0,250ml维他奶巧克力味,2017/12/7 18:30,B
3.5,3.5,统一绿茶,2017/12/7 18:44,B
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/12/7 18:51,B
4.0,4.0,营养快线,2017/12/7 19:17,B
4.0,4.0,阿萨姆奶茶,2017/12/7 19:37,B
5.5,5.5,103g康师傅红烧牛肉面,2017/12/7 19:42,B
2.0,2.0,怡宝纯净水,2017/12/7 20:05,B
5.0,5.0,阿萨姆奶茶,2017/12/7 20:09,B
1.5,1.5,香豆干,2017/12/7 20:13,B
5.0,5.0,480ml小茗同学冷泡青柠红茶,2017/12/7 20:20,B
2.0,2.0,怡宝纯净水,2017/12/7 20:22,B
3.5,3.5,统一绿茶,2017/12/7 20:24,B
1.0,1.0,咪咪,2017/12/7 20:37,B
3.0,3.0,怡宝纯净水,2017/12/7 21:10,B
3.5,3.5,芬达330ml,2017/12/7 21:17,B
3.5,3.5,维他柠檬茶,2017/12/7 21:17,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/12/7 21:18,B
5.0,5.0,营养快线,2017/12/7 21:18,B
3.5,3.5,250ML东鹏特饮,2017/12/7 21:28,B
3.5,3.5,伊利优酸乳,2017/12/7 21:28,B
5.0,5.0,营养快线,2017/12/7 21:29,B
5.0,5.0,营养快线,2017/12/7 21:32,B
3.0,3.0,怡宝纯净水,2017/12/7 21:50,B
4.0,4.0,银鹭八宝粥,2017/12/7 21:52,B
3.0,3.0,怡宝纯净水,2017/12/7 22:33,B
3.0,3.0,统一绿茶,2017/12/7 22:43,B
4.5,4.5,营养快线,2017/12/7 22:45,B
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/12/7 23:35,B
4.5,4.5,营养快线,2017/12/7 23:45,B
2.0,2.0,怡宝纯净水,2017/12/8 0:33,B
2.5,2.5,芬达330ml,2017/12/8 1:38,B
4.5,4.5,营养快线,2017/12/8 1:48,B
4.5,4.5,250ml燕塘甜牛奶,2017/12/8 1:49,B
3.0,3.0,怡宝纯净水,2017/12/8 3:06,B
6.0,6.0,250ml红牛,2017/12/8 3:18,B
3.5,3.5,600ml雪碧,2017/12/8 3:26,B
3.0,3.0,怡宝纯净水,2017/12/8 3:26,B
3.5,3.5,雪碧,2017/12/8 3:34,B
3.0,3.0,怡宝纯净水,2017/12/8 3:34,B
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/12/8 3:35,B
1.0,1.0,迷你纸巾,2017/12/8 3:35,B
5.5,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/12/8 4:34,B
3.5,3.5,东鹏特饮,2017/12/8 4:37,B
3.0,3.0,百事可乐500ml,2017/12/8 5:46,B
3.0,3.0,怡宝纯净水,2017/12/8 7:31,B
2.0,2.0,怡宝纯净水,2017/12/8 7:43,B
1.0,1.0,小鱼仔,2017/12/8 7:49,B
4.5,4.5,250ml燕塘红枣牛奶,2017/12/8 7:50,B
3.0,3.0,怡宝纯净水,2017/12/8 7:50,B
5.0,5.0,13g无穷烤鸡小腿蜂蜜味,2017/12/8 9:03,B
3.0,3.0,熊字饼,2017/12/8 9:17,B
3.0,3.0,怡宝纯净水,2017/12/8 9:47,B
3.5,3.5,伊利纯牛奶,2017/12/8 9:49,B
5.0,5.0,王老吉（500ml）,2017/12/8 9:59,B
2.0,2.0,鸭翅,2017/12/8 10:00,B
10.0,10.0,30g无穷农场盐_鸡蛋,2017/12/8 10:02,B
3.0,3.0,250ml维他原味豆奶,2017/12/8 10:03,B
4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/12/8 10:56,B
5.0,5.0,雪碧（500ml）,2017/12/8 12:27,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/12/8 13:20,B
3.0,3.0,怡宝纯净水,2017/12/8 13:20,B
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/8 13:22,B
3.0,3.0,怡宝纯净水,2017/12/8 13:22,B
4.0,4.0,王老吉（罐）,2017/12/8 13:27,B
4.0,4.0,王老吉（500ml）,2017/12/8 13:29,B
4.0,4.0,营养快线,2017/12/8 13:35,B
3.0,3.0,250ml维他原味豆奶,2017/12/8 15:23,B
1.5,1.5,40g双汇玉米热狗肠,2017/12/8 15:53,B
3.5,3.5,统一冰红茶,2017/12/8 17:25,B
11.0,11.0,250ml红牛,2017/12/8 17:32,B
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/12/8 17:34,B
3.5,3.5,统一绿茶,2017/12/8 17:35,B
4.5,4.5,40g乐事薯片黄瓜味,2017/12/8 17:52,B
3.0,3.0,雪碧最新款,2017/12/8 18:05,B
3.0,3.0,雪碧最新款,2017/12/8 18:18,B
3.0,3.0,可口可乐最新款,2017/12/8 18:40,B
3.0,3.0,可口可乐最新款,2017/12/8 18:42,B
3.0,3.0,茉莉蜜茶,2017/12/8 18:48,B
1.6,1.6,咪咪虾条马来西亚风味,2017/12/8 18:50,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/12/8 18:58,B
2.5,2.5,250ml统一麦香奶茶,2017/12/8 19:06,B
3.5,3.5,东鹏特饮,2017/12/8 19:13,B
5.0,5.0,脉动（青柠）,2017/12/8 19:17,B
1.5,1.5,香豆干,2017/12/8 19:45,B
4.0,4.0,85g新麦潮北海道吐司,2017/12/8 19:46,B
3.0,3.0,芬达330ml,2017/12/8 19:46,B
3.0,3.0,雪碧（500ml）,2017/12/8 19:47,B
3.0,3.0,百事可乐500ml,2017/12/8 19:48,B
3.5,3.5,东鹏特饮,2017/12/8 19:57,B
25.0,25.0,芙蓉王,2017/12/8 20:02,B
2.0,2.0,怡宝纯净水,2017/12/8 20:03,B
4.5,4.5,脉动,2017/12/8 20:06,B
1.0,1.0,咪咪,2017/12/8 20:10,B
2.0,2.0,怡宝纯净水,2017/12/8 20:15,B
1.5,1.5,40g双汇玉米热狗肠,2017/12/8 20:17,B
4.5,4.5,阿萨姆奶茶,2017/12/8 20:22,B
3.0,3.0,可口可乐最新款,2017/12/8 20:23,B
4.5,4.5,250ml燕塘甜牛奶,2017/12/8 20:32,B
6.0,6.0,86g合味道海鲜风味,2017/12/8 20:33,B
3.5,3.5,东鹏特饮,2017/12/8 20:42,B
3.0,3.0,果粒橙,2017/12/8 20:46,B
3.5,3.5,东鹏特饮,2017/12/8 20:49,B
3.5,3.5,统一绿茶,2017/12/8 20:56,B
5.0,5.0,13g无穷烤鸡小腿蜂蜜味,2017/12/8 20:58,B
2.0,2.0,怡宝纯净水,2017/12/8 21:00,B
3.0,3.0,怡宝纯净水,2017/12/8 21:03,B
4.0,4.0,王老吉（罐）,2017/12/8 21:05,B
3.5,3.5,王老吉（罐）,2017/12/8 21:10,B
3.5,3.5,维他原味豆奶,2017/12/8 21:10,B
3.0,3.0,茉莉蜜茶,2017/12/8 21:11,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/8 21:15,B
3.6,3.6,32g卫龙亲嘴烧,2017/12/8 21:16,B
4.0,4.0,脉动,2017/12/8 21:16,B
3.5,3.5,雪碧（500ml）,2017/12/8 21:21,B
3.0,3.0,怡宝纯净水,2017/12/8 21:22,B
3.0,3.0,450ml美汁源果粒橙,2017/12/8 21:23,B
3.0,3.0,怡宝纯净水,2017/12/8 21:24,B
3.0,3.0,伊利优酸乳,2017/12/8 21:25,B
3.0,3.0,怡宝纯净水,2017/12/8 21:26,B
3.5,3.5,芬达330ml,2017/12/8 21:27,B
4.0,4.0,新麦潮北海道吐司,2017/12/8 21:27,B
0.6,0.6,20g咪咪虾条马来西亚风味,2017/12/8 21:32,B
4.5,4.5,250ml燕塘原味酸奶,2017/12/8 21:44,B
3.0,3.0,熊字饼,2017/12/8 21:46,B
1.5,1.5,12g劲仔小鱼卤香味,2017/12/8 21:54,B
3.0,3.0,统一绿茶,2017/12/8 21:55,B
25.0,25.0,芙蓉王,2017/12/8 21:56,B
3.5,3.5,东鹏特饮,2017/12/8 22:42,B
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/8 22:54,B
3.0,3.0,印尼芝士威化饼干,2017/12/8 23:13,B
4.0,4.0,阿萨姆奶茶,2017/12/8 23:14,B
2.0,2.0,85g新麦潮北海道吐司,2017/12/8 23:23,B
3.0,3.0,可口可乐最新款,2017/12/8 23:23,B
1.0,1.0,10g卫龙亲嘴烧香辣味,2017/12/8 23:24,B
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/8 23:26,B
1.5,1.5,香脆肠,2017/12/8 23:26,B
4.0,4.0,阿萨姆奶茶,2017/12/8 23:35,B
3.0,3.0,果粒橙,2017/12/9 0:03,B
3.0,3.0,怡宝纯净水,2017/12/9 2:43,B
3.5,3.5,伊利纯牛奶,2017/12/9 2:44,B
3.0,3.0,怡宝纯净水,2017/12/9 3:08,B
4.5,4.5,燕塘甜牛奶,2017/12/9 3:26,B
3.5,3.5,可口可乐330ml,2017/12/9 5:07,B
3.0,3.0,怡宝纯净水,2017/12/9 7:36,B
3.0,3.0,可口可乐最新款,2017/12/9 7:41,B
3.0,3.0,可口可乐最新款,2017/12/9 7:42,B
3.0,3.0,怡宝纯净水,2017/12/9 8:14,B
3.0,3.0,怡宝纯净水,2017/12/9 8:17,B
1.8,1.8,32g卫龙亲嘴烧,2017/12/9 8:57,B
3.0,3.0,250ml维他柠檬茶,2017/12/9 9:08,B
9.0,9.0,180ml雀巢咖啡罐装,2017/12/9 9:26,B
5.0,5.0,阿萨姆奶茶,2017/12/9 9:29,B
3.5,3.5,250ml燕塘原味酸奶,2017/12/9 9:32,B
3.0,3.0,怡宝纯净水,2017/12/9 9:32,B
3.0,3.0,怡宝纯净水,2017/12/9 9:46,B
1.0,1.0,香豆干,2017/12/9 10:05,B
5.0,5.0,110g顺宝九制话梅,2017/12/9 10:10,B
1.5,1.5,45g双汇泡面拍挡,2017/12/9 11:25,B
5.0,5.0,阿萨姆奶茶,2017/12/9 12:00,B
3.5,3.5,可口可乐330ml,2017/12/9 12:03,B
5.0,5.0,王老吉（500ml）,2017/12/9 12:04,B
3.5,3.5,芬达330ml,2017/12/9 12:06,B
3.0,3.0,怡宝纯净水,2017/12/9 12:09,B
3.0,3.0,怡宝纯净水,2017/12/9 12:11,B
3.0,3.0,怡宝纯净水,2017/12/9 12:15,B
5.0,5.0,王老吉（500ml）,2017/12/9 12:17,B
4.0,4.0,果粒橙,2017/12/9 12:19,B
3.5,3.5,统一绿茶,2017/12/9 12:21,B
3.0,3.0,怡宝纯净水,2017/12/9 12:23,B
3.5,3.5,东鹏特饮,2017/12/9 12:38,B
4.0,4.0,55g奥利奥原味芝士饼干,2017/12/9 12:54,B
3.0,3.0,怡宝纯净水,2017/12/9 13:08,B
1.5,1.5,40g双汇玉米热狗肠,2017/12/9 13:16,B
4.5,4.5,500ml加多宝,2017/12/9 13:27,B
3.0,3.0,250ml维他原味豆奶,2017/12/9 13:28,B
3.0,3.0,熊字饼,2017/12/9 13:29,B
4.0,4.0,85g新麦潮北海道吐司,2017/12/9 13:48,B
3.0,3.0,怡宝纯净水,2017/12/9 13:49,B
3.0,3.0,怡宝纯净水,2017/12/9 14:14,B
3.5,3.5,伊利纯牛奶,2017/12/9 14:46,B
3.5,3.5,果粒橙,2017/12/9 14:47,B
3.5,3.5,统一冰红茶,2017/12/9 14:50,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/9 14:51,B
3.0,3.0,怡宝纯净水,2017/12/9 14:55,B
3.5,3.5,250ml燕塘甜牛奶,2017/12/9 15:17,B
3.5,3.5,统一冰红茶,2017/12/9 15:17,B
2.0,2.0,鸭翅,2017/12/9 15:23,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/9 15:24,B
5.0,5.0,30g无穷农场盐_鸡蛋,2017/12/9 15:25,B
4.0,4.0,30g无穷农场盐_鸡蛋,2017/12/9 15:31,B
3.5,3.5,雪碧330ml,2017/12/9 15:32,B
3.0,3.0,雪碧最新款,2017/12/9 15:44,B
5.0,5.0,110g顺宝九制话梅,2017/12/9 15:46,B
4.0,4.0,脉动,2017/12/9 15:47,B
3.5,3.5,王老吉（罐）,2017/12/9 16:25,B
3.0,3.0,维他奶,2017/12/9 16:52,B
1.2,1.2,20g咪咪虾条马来西亚风味,2017/12/9 16:56,B
3.0,3.0,250ml维他原味豆奶,2017/12/9 17:18,B
3.5,3.5,250ml燕塘红枣牛奶,2017/12/9 17:26,B
4.0,4.0,熊字饼,2017/12/9 17:26,B
3.0,3.0,统一绿茶,2017/12/9 17:32,B
2.5,2.5,145ml旺仔牛奶盒装,2017/12/9 17:35,B
4.0,4.0,阿萨姆奶茶,2017/12/9 17:45,B
2.5,2.5,伊利优酸乳,2017/12/9 17:46,B
4.5,4.5,250ml燕塘甜牛奶,2017/12/9 18:05,B
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/12/9 18:13,B
5.0,5.0,营养快线,2017/12/9 18:15,B
1.6,1.6,20g咪咪虾条马来西亚风味,2017/12/9 18:25,B
3.5,3.5,600ml可口可乐,2017/12/9 19:05,B
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/9 19:20,B
2.0,2.0,85g新麦潮北海道吐司,2017/12/9 19:40,B
3.0,3.0,250ml维他柠檬茶,2017/12/9 20:01,B
3.5,3.5,统一绿茶,2017/12/9 20:01,B
4.0,4.0,阿萨姆奶茶,2017/12/9 20:07,B
2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017/12/9 20:08,B
3.5,3.5,维他柠檬茶,2017/12/9 20:09,B
3.5,3.5,维他奶,2017/12/9 20:22,B
3.0,3.0,怡宝纯净水,2017/12/9 20:30,B
3.5,3.5,雪碧,2017/12/9 20:31,B
3.0,3.0,怡宝纯净水,2017/12/9 20:31,B
1.8,1.8,600ml雪碧,2017/12/9 20:32,B
4.8,4.8,150抽诗竹竹纤维面巾纸,2017/12/9 20:35,B
3.5,3.5,芬达330ml,2017/12/9 20:38,B
3.5,3.5,可口可乐330ml,2017/12/9 20:39,B
3.5,3.5,芬达330ml,2017/12/9 20:45,B
4.5,4.5,500ml加多宝,2017/12/9 20:48,B
3.0,3.0,怡宝纯净水,2017/12/9 20:48,B
3.5,3.5,芬达330ml,2017/12/9 20:51,B
3.0,3.0,雪碧最新款,2017/12/9 20:56,B
3.0,3.0,雪碧最新款,2017/12/9 20:57,B
2.0,2.0,鸭翅,2017/12/9 20:59,B
3.0,3.0,怡宝纯净水,2017/12/9 21:00,B
3.0,3.0,怡宝纯净水,2017/12/9 21:01,B
3.0,3.0,怡宝纯净水,2017/12/9 21:02,B
3.0,3.0,怡宝纯净水,2017/12/9 21:04,B
3.0,3.0,怡宝纯净水,2017/12/9 21:08,B
4.0,4.0,脉动,2017/12/9 21:09,B
4.0,4.0,王老吉（罐）,2017/12/9 21:10,B
4.0,4.0,果粒橙,2017/12/9 21:11,B
3.0,3.0,怡宝纯净水,2017/12/9 21:12,B
10.0,10.0,口味王槟榔（绿）,2017/12/9 21:13,B
5.0,5.0,营养快线,2017/12/9 21:14,B
4.0,4.0,果粒橙,2017/12/9 21:16,B
3.0,3.0,怡宝纯净水,2017/12/9 21:18,B
3.0,3.0,怡宝纯净水,2017/12/9 21:22,B
5.0,5.0,阿萨姆奶茶,2017/12/9 21:29,B
3.5,3.5,伊利优酸乳,2017/12/9 21:31,B
1.0,1.0,小鱼仔,2017/12/9 21:34,B
4.0,4.0,果粒橙,2017/12/9 21:35,B
3.0,3.0,怡宝纯净水,2017/12/9 21:37,B
3.0,3.0,怡宝纯净水,2017/12/9 21:46,B
4.0,4.0,果粒橙,2017/12/9 21:59,B
7.2,7.2,32g卫龙亲嘴烧红烧牛肉味,2017/12/9 22:06,B
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/12/9 23:11,B
3.5,3.5,伊利优酸乳,2017/12/9 23:13,B
3.0,3.0,怡宝纯净水,2017/12/9 23:33,B
3.0,3.0,可口可乐最新款,2017/12/9 23:37,B
3.5,3.5,芬达330ml,2017/12/9 23:53,B
3.5,3.5,芬达330ml,2017/12/9 23:55,B
2.0,2.0,香脆肠,2017/12/9 23:56,B
6.0,6.0,红牛,2017/12/10 0:15,B
1.0,1.0,迷你纸巾,2017/12/10 0:22,B
4.0,4.0,脉动,2017/12/10 0:34,B
4.0,4.0,统一冰红茶,2017/12/10 0:37,B
5.5,5.5,205g伊利安慕希原味,2017/12/10 0:52,B
3.5,3.5,维他奶（巧克力味）,2017/12/10 0:54,B
3.0,3.0,怡宝纯净水,2017/12/10 0:54,B
1.6,1.6,20g咪咪虾条马来西亚风味,2017/12/10 4:17,B
3.0,3.0,怡宝纯净水,2017/12/10 4:34,B
3.5,3.5,可口可乐330ml,2017/12/10 5:15,B
3.5,3.5,维他柠檬茶,2017/12/10 5:32,B
3.0,3.0,怡宝纯净水,2017/12/10 5:32,B
5.5,5.5,泰奇八宝粥,2017/12/10 5:58,B
1.0,1.0,香豆干,2017/12/10 7:44,B
3.0,3.0,怡宝纯净水,2017/12/10 7:46,B
1.0,1.0,香豆干,2017/12/10 7:54,B
2.0,2.0,怡宝纯净水,2017/12/10 9:06,B
5.0,5.0,营养快线,2017/12/10 9:15,B
5.5,5.5,500ml统一阿萨姆奶茶,2017/12/10 9:49,B
4.0,4.0,脉动,2017/12/10 10:10,B
4.5,4.5,250ml燕塘红枣牛奶,2017/12/10 10:13,B
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/10 11:39,B
5.0,5.0,营养快线,2017/12/10 11:39,B
4.0,4.0,王老吉（罐）,2017/12/10 11:47,B
4.0,4.0,王老吉（罐）,2017/12/10 11:50,B
3.5,3.5,维他柠檬茶,2017/12/10 11:51,B
3.0,3.0,怡宝纯净水,2017/12/10 11:51,B
3.5,3.5,500ml加多宝,2017/12/10 11:52,B
3.0,3.0,怡宝纯净水,2017/12/10 11:52,B
3.0,3.0,怡宝纯净水,2017/12/10 12:02,B
3.0,3.0,40g双汇玉米热狗肠,2017/12/10 12:03,B
1.5,1.5,香脆肠,2017/12/10 12:13,B
3.0,3.0,600ml可口可乐,2017/12/10 12:25,B
10.0,10.0,口味王槟榔（绿）,2017/12/10 13:10,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/10 13:53,B
2.0,2.0,怡宝纯净水,2017/12/10 14:28,B
3.0,3.0,统一冰红茶,2017/12/10 14:55,B
5.5,5.5,205g伊利安慕希原味,2017/12/10 15:10,B
3.0,3.0,40g双汇玉米热狗肠,2017/12/10 15:42,B
4.5,4.5,银鹭八宝粥,2017/12/10 16:01,B
3.0,3.0,统一冰红茶,2017/12/10 16:22,B
4.0,4.0,阿萨姆奶茶,2017/12/10 16:23,B
1.0,1.0,小鱼仔,2017/12/10 16:49,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/10 17:26,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/12/10 17:31,B
6.5,6.5,148g富甲一方紫薯仔,2017/12/10 17:34,B
1.5,1.5,12g劲仔小鱼麻辣味,2017/12/10 17:35,B
3.0,3.0,卫龙大面筋,2017/12/10 17:35,B
1.5,1.5,香脆肠,2017/12/10 17:36,B
6.0,6.0,370g泰奇八宝粥,2017/12/10 17:37,B
3.0,3.0,250ml维他原味豆奶,2017/12/10 17:40,B
3.5,3.5,阿萨姆奶茶,2017/12/10 17:44,B
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/12/10 17:48,B
3.5,3.5,东鹏特饮,2017/12/10 17:50,B
3.5,3.5,东鹏特饮,2017/12/10 17:58,B
3.0,3.0,卫龙大面筋,2017/12/10 18:05,B
5.0,5.0,85g统一老坛酸菜牛肉面,2017/12/10 18:21,B
2.0,2.0,怡宝纯净水,2017/12/10 19:39,B
3.0,3.0,卫龙大面筋,2017/12/10 19:46,B
3.0,3.0,熊字饼,2017/12/10 19:58,B
4.0,4.0,王老吉（500ml）,2017/12/10 20:10,B
10.0,10.0,口味王槟榔（绿）,2017/12/10 20:21,B
2.5,2.5,雪碧330ml,2017/12/10 20:25,B
3.5,3.5,东鹏特饮,2017/12/10 20:26,B
1.5,1.5,鸭翅,2017/12/10 20:53,B
1.5,1.5,鸭翅,2017/12/10 21:32,B
4.0,4.0,银鹭八宝粥,2017/12/10 21:48,B
4.0,4.0,阿萨姆奶茶,2017/12/10 22:17,B
4.5,4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/12/10 22:42,B
12.6,12.6,32g卫龙亲嘴烧,2017/12/10 22:43,B
4.0,4.0,脉动,2017/12/10 23:24,B
4.5,4.5,65g卫龙亲嘴豆皮,2017/12/10 23:44,B
0.6,0.6,20g咪咪虾条马来西亚风味,2017/12/11 1:28,B
3.0,3.0,250ml维他奶巧克力味,2017/12/11 1:29,B
1.0,1.0,小鱼仔,2017/12/11 2:08,B
6.0,6.0,红牛,2017/12/11 2:38,B
3.0,3.0,可口可乐最新款,2017/12/11 2:40,B
1.5,1.5,鸭翅,2017/12/11 3:21,B
2.5,2.5,可口可乐330ml,2017/12/11 4:20,B
3.0,3.0,统一绿茶,2017/12/11 4:27,B
4.0,4.0,王老吉（500ml）,2017/12/11 4:29,B
3.0,3.0,百事可乐500ml,2017/12/11 4:30,B
2.0,2.0,5片装益达绿箭口香糖,2017/12/11 4:33,B
1.0,1.0,香豆干,2017/12/11 4:45,B
3.0,3.0,统一冰红茶,2017/12/11 6:55,B
5.0,5.0,13g无穷烤鸡小腿蜂蜜味,2017/12/11 7:15,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/11 7:33,B
6.0,6.0,85g新麦潮北海道吐司,2017/12/11 7:57,B
5.0,5.0,天地一号,2017/12/11 8:27,B
3.0,3.0,百事可乐500ml,2017/12/11 9:33,B
4.0,4.0,阿萨姆奶茶,2017/12/11 9:35,B
4.0,4.0,450ml美汁源果粒橙,2017/12/11 9:50,B
2.0,2.0,怡宝纯净水,2017/12/11 9:58,B
4.0,4.0,阿萨姆奶茶,2017/12/11 10:07,B
4.0,4.0,营养快线,2017/12/11 10:33,B
2.0,2.0,怡宝纯净水,2017/12/11 11:51,B
3.0,3.0,450ml美汁源果粒橙,2017/12/11 12:10,B
5.0,5.0,500ml统一阿萨姆奶茶,2017/12/11 12:24,B
4.5,4.5,50g上好佳田园薯片番茄味,2017/12/11 12:36,B
4.0,4.0,脉动,2017/12/11 12:55,B
0.0,0.0,80g四洲粟一烧烧烤味,2017/12/11 13:28,B
3.5,3.5,250ml燕塘红枣牛奶,2017/12/11 14:00,B
5.5,5.5,70g乐事薯片（黄瓜味）,2017/12/11 14:12,B
4.0,4.0,脉动,2017/12/11 14:34,B
3.5,3.5,东鹏特饮,2017/12/11 14:35,B
3.5,3.5,东鹏特饮,2017/12/11 14:58,B
4.0,4.0,营养快线,2017/12/11 15:07,B
3.0,3.0,卫龙大面筋,2017/12/11 15:15,B
2.0,2.0,怡宝纯净水,2017/12/11 15:16,B
10.0,10.0,湘潭铺子(羽泉版),2017/12/11 15:27,B
2.0,2.0,怡宝纯净水,2017/12/11 15:51,B
1.0,1.0,好吃点小饼干,2017/12/11 15:54,B
10.0,10.0,口味王槟榔（绿）,2017/12/11 15:55,B
3.0,3.0,可口可乐最新款,2017/12/11 15:58,B
2.0,2.0,雪力矿泉水,2017/12/11 16:04,B
4.0,4.0,脉动,2017/12/11 16:08,B
2.0,2.0,怡宝纯净水,2017/12/11 16:23,B
1.5,1.5,12g劲仔小鱼麻辣味,2017/12/11 16:30,B
4.5,4.5,营养快线,2017/12/11 16:31,B
3.0,3.0,卫龙大面筋,2017/12/11 16:37,B
2.5,2.5,伊利优酸乳,2017/12/11 16:39,B
3.0,3.0,统一绿茶,2017/12/11 16:45,B
4.0,4.0,450ml美汁源果粒橙,2017/12/11 16:48,B
6.0,6.0,雀巢咖啡,2017/12/11 16:49,B
7.5,7.5,225g味之不规则饼干芝士味,2017/12/11 17:09,B
1.2,1.2,10g卫龙亲嘴烧香辣味,2017/12/11 17:33,B
1.5,1.5,45g双汇泡面拍挡,2017/12/11 17:38,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/11 17:40,B
3.0,3.0,250ml维他奶巧克力味,2017/12/11 18:11,B
3.5,3.5,统一绿茶,2017/12/11 18:47,B
4.5,4.5,52g旺旺仙贝,2017/12/11 18:52,B
