应付金额,实际金额,商品,支付时间,地点
3.0,3.0,雪碧最新款,2017/11/19 14:53,C
3.0,3.0,统一冰红茶,2017/11/19 14:54,C
4.5,4.5,250ml燕塘甜牛奶,2017/11/19 14:57,C
6.5,6.5,100g果王咸柑桔罐装,2017/11/19 15:03,C
3.0,3.0,250ml维他原味豆奶,2017/11/19 15:06,C
4.5,4.5,55g奥利奥原味芝士饼干,2017/11/19 15:10,C
4.5,4.5,78g卫龙亲嘴语辣条,2017/11/19 15:10,C
4.0,4.0,营养快线,2017/11/19 15:18,C
2.5,2.5,145ml旺仔牛奶盒装,2017/11/19 15:19,C
4.0,4.0,王老吉（罐）,2017/11/19 15:40,C
2.0,2.0,鸭翅,2017/11/19 15:45,C
4.0,4.0,阿萨姆煎茶奶绿,2017/11/19 15:48,C
3.0,3.0,250ml维他柠檬茶,2017/11/19 15:49,C
6.0,6.0,80g四洲粟一烧烧烤味,2017/11/19 15:49,C
25.0,25.0,芙蓉王,2017/11/19 15:52,C
4.5,4.5,45g双汇泡面拍挡,2017/11/19 15:55,C
2.5,2.5,145ml旺仔牛奶盒装,2017/11/19 15:58,C
6.5,6.5,250ml红牛,2017/11/19 15:58,C
4.0,4.0,新麦潮天然酵母面包（良品铺子）,2017/11/19 15:58,C
3.0,3.0,可口可乐330ml,2017/11/19 15:59,C
3.0,3.0,统一冰红茶,2017/11/19 16:02,C
3.0,3.0,450ml美汁源果粒橙,2017/11/19 16:04,C
3.0,3.0,果粒橙,2017/11/19 16:04,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/19 16:08,C
3.0,3.0,冰糖雪梨,2017/11/19 16:29,C
4.5,4.5,燕塘原味酸奶,2017/11/19 16:29,C
3.0,3.0,怡宝纯净水,2017/11/19 16:32,C
2.5,2.5,145ml旺仔牛奶盒装,2017/11/19 16:37,C
3.5,3.5,500ml康师傅冰糖雪梨,2017/11/19 16:37,C
4.0,4.0,450ml美汁源果粒橙,2017/11/19 16:38,C
2.0,2.0,5片装益达绿箭口香糖,2017/11/19 16:38,C
3.0,3.0,果粒橙,2017/11/19 16:39,C
6.5,6.5,430g泰奇八宝粥,2017/11/19 16:44,C
1.0,1.0,香豆干,2017/11/19 16:45,C
3.0,3.0,可口可乐最新款,2017/11/19 16:49,C
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/19 16:57,C
3.0,3.0,茉莉蜜茶,2017/11/19 16:57,C
3.0,3.0,果粒橙,2017/11/19 17:38,C
10.0,10.0,37.5g费列罗榛果威化巧克力3颗,2017/11/19 17:42,C
3.5,3.5,600ml可口可乐,2017/11/19 17:42,C
4.5,4.5,250ml燕塘红枣牛奶,2017/11/19 17:45,C
4.5,4.5,500ml加多宝,2017/11/19 17:56,C
2.0,2.0,怡宝纯净水,2017/11/19 17:58,C
3.5,3.5,东鹏特饮,2017/11/19 18:06,C
3.0,3.0,雪碧最新款,2017/11/19 18:12,C
4.5,4.5,50g上好佳日式鱼果,2017/11/19 18:23,C
3.0,3.0,250ml维他柠檬茶,2017/11/19 18:30,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/19 18:53,C
3.5,3.5,王老吉（罐）,2017/11/19 18:53,C
3.0,3.0,果粒橙,2017/11/19 19:06,C
4.5,4.5,80g香飘飘椰果奶茶原味,2017/11/19 19:08,C
3.5,3.5,王老吉（罐）,2017/11/19 19:11,C
3.5,3.5,王老吉（罐）,2017/11/19 19:41,C
3.0,3.0,统一冰红茶,2017/11/19 20:01,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/19 20:28,C
5.5,5.5,70g乐事薯片原味,2017/11/19 20:57,C
5.5,5.5,70g乐事薯片原味,2017/11/19 21:19,C
2.0,2.0,鸭翅,2017/11/19 21:19,C
6.0,6.0,红牛,2017/11/19 21:24,C
3.0,3.0,可口可乐330ml,2017/11/19 21:30,C
10.0,10.0,口味王槟榔（绿）,2017/11/19 22:05,C
1.5,1.5,香脆肠,2017/11/19 22:07,C
3.5,3.5,伊利优酸乳,2017/11/19 23:22,C
3.0,3.0,怡宝纯净水,2017/11/19 23:30,C
5.5,5.5,85g统一老坛酸菜牛肉面,2017/11/20 0:04,C
1.8,1.8,600ml雪碧,2017/11/20 0:11,C
3.0,3.0,250ml维他奶低糖原味,2017/11/20 0:58,C
16.0,16.0,益力多100g*5瓶,2017/11/20 1:20,C
0.8,0.8,20g咪咪虾条马来西亚风味,2017/11/20 3:52,C
15.0,15.0,口味王槟榔（红）,2017/11/20 4:17,C
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/11/20 5:00,C
3.5,3.5,维他柠檬茶,2017/11/20 5:00,C
4.0,4.0,统一冰红茶,2017/11/20 8:13,C
3.0,3.0,雪碧最新款,2017/11/20 8:24,C
6.0,6.0,86g合味道海鲜风味,2017/11/20 8:28,C
6.0,6.0,480ml小茗同学冷泡溜溜哒茶,2017/11/20 8:33,C
6.0,6.0,250ml维他原味豆奶,2017/11/20 8:46,C
3.0,3.0,统一冰红茶,2017/11/20 8:47,C
6.5,6.5,250ml红牛,2017/11/20 8:49,C
11.0,11.0,268ml雀巢咖啡丝滑拿铁,2017/11/20 8:49,C
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/11/20 9:00,C
4.0,4.0,东鹏特饮,2017/11/20 9:03,C
2.8,2.8,250ml维他原味豆奶,2017/11/20 9:06,C
4.8,4.8,诗竹竹纤维面巾纸,2017/11/20 9:06,C
3.0,3.0,伊利纯牛奶,2017/11/20 9:12,C
6.0,6.0,370g泰奇八宝粥,2017/11/20 9:16,C
4.5,4.5,阿萨姆奶茶,2017/11/20 9:17,C
3.0,3.0,250ml维他柠檬茶,2017/11/20 9:26,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/20 9:36,C
7.5,7.5,雀巢咖啡,2017/11/20 9:36,C
2.5,2.5,伊利优酸乳,2017/11/20 9:37,C
10.0,10.0,口味王槟榔（绿）,2017/11/20 9:56,C
4.0,4.0,营养快线,2017/11/20 9:57,C
4.0,4.0,上好佳田园薯片,2017/11/20 10:00,C
4.0,4.0,500ml统一阿萨姆奶茶,2017/11/20 10:01,C
4.0,4.0,脉动,2017/11/20 10:01,C
4.5,4.5,480ml小茗同学冷泡青柠红茶,2017/11/20 10:12,C
79.2,79.2,180g统一满汉全席台式半筋半肉牛肉面,2017/11/20 10:18,C
6.5,6.5,83g汤达人酸辣豚骨拉面,2017/11/20 10:18,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/20 10:19,C
4.0,4.0,阿萨姆煎茶奶绿,2017/11/20 10:37,C
4.0,4.0,银鹭八宝粥,2017/11/20 10:44,C
4.0,4.0,阿萨姆奶茶,2017/11/20 10:46,C
3.0,3.0,可口可乐330ml,2017/11/20 10:51,C
3.5,3.5,维他原味豆奶,2017/11/20 10:51,C
3.5,3.5,东鹏特饮,2017/11/20 10:52,C
4.0,4.0,脉动,2017/11/20 10:57,C
3.0,3.0,卫龙大面筋,2017/11/20 11:08,C
3.0,3.0,可口可乐330ml,2017/11/20 11:14,C
4.0,4.0,阿萨姆奶茶,2017/11/20 11:53,C
2.5,2.5,凤爪,2017/11/20 11:54,C
5.5,5.5,250ml红牛,2017/11/20 11:59,C
3.0,3.0,冰糖雪梨,2017/11/20 12:04,C
4.0,4.0,东鹏特饮,2017/11/20 12:08,C
2.0,2.0,怡宝纯净水,2017/11/20 12:10,C
3.0,3.0,果粒橙,2017/11/20 12:18,C
1.6,1.6,2g韩国海牌海苔,2017/11/20 12:21,C
3.5,3.5,可口可乐330ml,2017/11/20 12:23,C
2.0,2.0,145ml旺仔牛奶盒装,2017/11/20 12:29,C
4.0,4.0,脉动,2017/11/20 12:29,C
4.5,4.5,50g双层百力滋特浓番茄味,2017/11/20 12:31,C
3.5,3.5,王老吉（罐）,2017/11/20 12:31,C
3.6,3.6,32g卫龙亲嘴烧,2017/11/20 12:33,C
3.0,3.0,统一绿茶,2017/11/20 12:36,C
1.5,1.5,香脆肠,2017/11/20 12:36,C
3.0,3.0,卫龙大面筋,2017/11/20 12:40,C
4.5,4.5,脉动,2017/11/20 12:53,C
6.5,6.5,250ml红牛,2017/11/20 12:57,C
3.0,3.0,统一绿茶,2017/11/20 12:59,C
4.0,4.0,王老吉（罐）,2017/11/20 13:03,C
3.0,3.0,果粒橙,2017/11/20 13:10,C
5.0,5.0,脉动,2017/11/20 13:16,C
6.5,6.5,430g泰奇八宝粥,2017/11/20 13:24,C
3.0,3.0,冰糖雪梨,2017/11/20 13:27,C
3.0,3.0,可口可乐最新款,2017/11/20 13:34,C
1.5,1.5,40g双汇玉米热狗肠,2017/11/20 13:35,C
6.0,6.0,红牛,2017/11/20 13:35,C
17.0,17.0,188g澳门永辉鸡仔饼,2017/11/20 13:48,C
3.0,3.0,250ml维他柠檬茶,2017/11/20 13:48,C
4.0,4.0,阿萨姆煎茶奶绿,2017/11/20 13:50,C
4.0,4.0,脉动,2017/11/20 13:56,C
9.0,9.0,32g卫龙亲嘴烧红烧牛肉味,2017/11/20 13:57,C
3.0,3.0,雪碧最新款,2017/11/20 13:57,C
6.0,6.0,红牛,2017/11/20 14:02,C
3.0,3.0,250ml维他原味豆奶,2017/11/20 14:11,C
4.0,4.0,脉动,2017/11/20 14:42,C
2.5,2.5,凤爪,2017/11/20 14:48,C
3.0,3.0,250ml维他原味豆奶,2017/11/20 14:55,C
3.5,3.5,东鹏特饮,2017/11/20 15:05,C
5.0,5.0,王老吉（500ml）,2017/11/20 15:23,C
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/11/20 15:27,C
6.5,6.5,70g乐事薯片原味,2017/11/20 15:27,C
6.5,6.5,430g泰奇八宝粥,2017/11/20 15:41,C
3.0,3.0,卫龙大面筋,2017/11/20 15:41,C
4.5,4.5,卫龙亲嘴烧红烧牛肉味,2017/11/20 15:44,C
4.0,4.0,银鹭八宝粥,2017/11/20 15:44,C
16.5,16.5,250ml红牛,2017/11/20 15:47,C
5.5,5.5,500ML宝矿力,2017/11/20 15:50,C
4.0,4.0,145ml旺仔牛奶盒装,2017/11/20 15:52,C
4.0,4.0,雪碧（500ml）,2017/11/20 16:00,C
3.0,3.0,250ml维他柠檬茶,2017/11/20 16:03,C
4.5,4.5,脉动,2017/11/20 16:04,C
5.5,5.5,统一阿萨姆奶茶,2017/11/20 16:05,C
4.0,4.0,银鹭八宝粥,2017/11/20 16:05,C
6.0,6.0,370g泰奇八宝粥,2017/11/20 16:24,C
4.0,4.0,脉动,2017/11/20 16:32,C
2.0,2.0,145ml旺仔牛奶盒装,2017/11/20 16:34,C
4.0,4.0,营养快线,2017/11/20 16:34,C
13.0,13.0,250ml红牛,2017/11/20 16:35,C
3.0,3.0,可口可乐330ml,2017/11/20 16:36,C
4.5,4.5,50g上好佳日式鱼果,2017/11/20 16:38,C
15.0,15.0,利群（硬）,2017/11/20 16:38,C
3.0,3.0,250ml维他柠檬茶,2017/11/20 16:39,C
12.5,12.5,30g无穷农场盐_鸡蛋,2017/11/20 16:39,C
5.0,5.0,500ml统一阿萨姆奶茶,2017/11/20 16:39,C
4.0,4.0,银鹭八宝粥,2017/11/20 16:39,C
4.0,4.0,银鹭八宝粥,2017/11/20 16:47,C
6.0,6.0,红牛,2017/11/20 16:50,C
6.5,6.5,430g泰奇八宝粥,2017/11/20 16:51,C
1.0,1.0,好吃点小饼干,2017/11/20 16:55,C
4.5,4.5,250ml燕塘原味酸奶,2017/11/20 16:56,C
3.5,3.5,600ml可口可乐,2017/11/20 16:56,C
3.0,3.0,可口可乐330ml,2017/11/20 16:59,C
5.0,5.0,268ml雀巢咖啡丝滑拿铁,2017/11/20 17:00,C
3.0,3.0,雪碧（500ml）,2017/11/20 17:06,C
3.0,3.0,旺仔牛奶145ml,2017/11/20 17:07,C
3.0,3.0,卫龙大面筋,2017/11/20 17:14,C
3.5,3.5,250ml燕塘甜牛奶,2017/11/20 17:16,C
3.0,3.0,可口可乐（500ml）,2017/11/20 17:16,C
2.5,2.5,伊利优酸乳,2017/11/20 17:16,C
3.0,3.0,冰糖雪梨,2017/11/20 17:33,C
2.5,2.5,伊利优酸乳,2017/11/20 17:38,C
3.0,3.0,怡宝纯净水,2017/11/20 17:44,C
3.5,3.5,王老吉（罐）,2017/11/20 17:45,C
4.5,4.5,250ml燕塘红枣牛奶,2017/11/20 17:46,C
7.0,7.0,80g马赛克香蕉片,2017/11/20 17:46,C
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/11/20 17:46,C
6.0,6.0,红牛,2017/11/20 17:51,C
3.0,3.0,250ml维他柠檬茶,2017/11/20 17:56,C
2.5,2.5,无穷农场盐_鸡蛋,2017/11/20 17:56,C
6.0,6.0,250ml维他柠檬茶,2017/11/20 17:57,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/11/20 17:58,C
2.0,2.0,怡宝纯净水,2017/11/20 17:59,C
6.0,6.0,86g合味道海鲜风味,2017/11/20 18:01,C
2.5,2.5,250ml统一麦香奶茶,2017/11/20 18:03,C
6.5,6.5,91g徐福记凤梨酥,2017/11/20 18:06,C
5.5,5.5,85g统一老坛酸菜牛肉面,2017/11/20 18:07,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/11/20 18:12,C
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/11/20 18:14,C
4.0,4.0,阿萨姆奶茶,2017/11/20 18:16,C
2.8,2.8,乖媳妇野山椒风爪,2017/11/20 18:16,C
3.0,3.0,250ml维他柠檬茶,2017/11/20 18:20,C
4.5,4.5,40g上好佳日式鱼果,2017/11/20 18:21,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/20 18:23,C
3.0,3.0,熊字饼,2017/11/20 18:28,C
4.5,4.5,250ml燕塘甜牛奶,2017/11/20 18:29,C
4.0,4.0,阿萨姆煎茶奶绿,2017/11/20 18:29,C
3.5,3.5,250ml燕塘红枣牛奶,2017/11/20 18:30,C
3.5,3.5,雪碧330ml,2017/11/20 18:36,C
3.0,3.0,冰糖雪梨,2017/11/20 18:39,C
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/11/20 18:41,C
6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017/11/20 18:44,C
4.8,4.8,2g韩国海牌海苔,2017/11/20 18:53,C
5.0,5.0,268ml雀巢咖啡丝滑拿铁,2017/11/20 19:00,C
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/11/20 19:00,C
3.0,3.0,可口可乐330ml,2017/11/20 19:07,C
3.5,3.5,250ml燕塘红枣牛奶,2017/11/20 19:14,C
3.0,3.0,伊利纯牛奶,2017/11/20 19:21,C
3.0,3.0,雪碧最新款,2017/11/20 19:22,C
2.5,2.5,伊利优酸乳,2017/11/20 19:24,C
3.5,3.5,250ml燕塘甜牛奶,2017/11/20 19:25,C
2.0,2.0,怡宝纯净水,2017/11/20 19:31,C
3.0,3.0,250ml维他原味豆奶,2017/11/20 19:33,C
3.0,3.0,统一绿茶,2017/11/20 19:33,C
3.0,3.0,怡宝,2017/11/20 19:53,C
4.5,4.5,52g旺旺仙贝,2017/11/20 19:56,C
0.0,0.0,12g劲仔小鱼麻辣味,2017/11/20 20:11,C
4.5,4.5,250ml燕塘甜牛奶,2017/11/20 20:11,C
3.5,3.5,可口可乐330ml,2017/11/20 20:28,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/20 20:42,C
4.0,4.0,阿萨姆奶茶,2017/11/20 20:44,C
4.0,4.0,阿萨姆煎茶奶绿,2017/11/20 20:59,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/20 21:11,C
4.0,4.0,脉动,2017/11/20 21:41,C
6.0,6.0,330ml伊利畅意乳酸菌草莓味,2017/11/20 21:53,C
4.0,4.0,150g健能酸奶原味,2017/11/20 21:58,C
2.0,2.0,怡宝纯净水,2017/11/20 21:58,C
2.0,2.0,怡宝纯净水,2017/11/20 22:10,C
4.0,4.0,150g健能酸奶原味,2017/11/20 22:38,C
3.0,3.0,统一冰红茶,2017/11/20 22:41,C
2.5,2.5,250ml王老吉盒装,2017/11/20 23:54,C
3.5,3.5,王老吉（罐）,2017/11/21 10:19,C
3.0,3.0,熊字饼,2017/11/21 11:50,C
2.0,2.0,怡宝纯净水,2017/11/21 14:29,C
4.0,4.0,阿萨姆煎茶奶绿,2017/11/21 18:09,C
3.0,3.0,可口可乐330ml,2017/11/21 18:13,C
3.0,3.0,芬达330ml,2017/11/21 18:20,C
2.0,2.0,怡宝纯净水,2017/11/21 18:23,C
1.5,1.5,鸭翅,2017/11/21 18:55,C
3.0,3.0,冰糖雪梨,2017/11/21 19:37,C
2.5,2.5,伊利优酸乳,2017/11/21 20:06,C
3.0,3.0,维他柠檬茶330ml（罐）,2017/11/21 20:49,C
1.5,1.5,鸭翅,2017/11/21 21:38,C
3.0,3.0,统一绿茶,2017/11/21 22:21,C
4.0,4.0,脉动,2017/11/21 23:49,C
4.0,4.0,东鹏特饮,2017/11/22 14:30,C
2.5,2.5,可口可乐330ml,2017/11/22 19:15,C
3.5,3.5,伊利优酸乳,2017/11/23 17:40,C
2.5,2.5,伊利优酸乳,2017/11/23 17:55,C
3.5,3.5,东鹏特饮,2017/11/23 19:00,C
3.0,3.0,冰糖雪梨,2017/11/23 20:31,C
3.5,3.5,东鹏特饮,2017/11/24 2:37,C
3.0,3.0,可口可乐330ml,2017/11/24 3:56,C
4.0,4.0,脉动,2017/11/24 16:34,C
1.0,1.0,香豆干,2017/11/24 17:55,C
3.0,3.0,果粒橙,2017/11/24 18:05,C
3.0,3.0,可口可乐最新款,2017/11/24 18:06,C
2.0,2.0,鸭翅,2017/11/24 19:04,C
4.0,4.0,阿萨姆奶茶,2017/11/24 20:04,C
3.0,3.0,雪碧（500ml）,2017/11/24 20:04,C
4.0,4.0,王老吉（罐）,2017/11/24 20:49,C
3.0,3.0,统一绿茶,2017/11/24 22:06,C
3.0,3.0,伊利纯牛奶,2017/11/25 15:20,C
3.0,3.0,熊字饼,2017/11/25 15:31,C
6.0,6.0,红牛,2017/11/25 17:23,C
4.0,4.0,王老吉（罐）,2017/11/25 17:33,C
4.5,4.5,480ml小茗同学冷泡青柠红茶,2017/11/25 18:01,C
4.0,4.0,东鹏特饮,2017/11/26 14:49,C
1.0,1.0,小鱼仔,2017/11/26 21:12,C
4.0,4.0,王老吉（罐）,2017/11/26 21:15,C
3.0,3.0,可口可乐330ml,2017/11/26 22:08,C
4.5,4.5,40g乐事薯片黄瓜味,2017/11/27 20:19,C
3.0,3.0,雪碧最新款,2017/11/27 21:19,C
3.5,3.5,王老吉（罐）,2017/11/27 21:45,C
2.5,2.5,可口可乐330ml,2017/11/28 5:34,C
4.0,4.0,营养快线,2017/11/28 19:31,C
1.0,1.0,香豆干,2017/11/28 19:48,C
3.5,3.5,王老吉（罐）,2017/11/28 20:18,C
2.0,2.0,30g无穷农场盐_鸡蛋,2017/11/28 20:47,C
3.0,3.0,熊字饼,2017/11/28 20:55,C
3.0,3.0,统一绿茶,2017/11/28 21:49,C
6.0,6.0,红牛,2017/11/29 10:26,C
3.5,3.5,统一冰红茶,2017/11/29 13:20,C
3.0,3.0,40g双汇玉米热狗肠,2017/11/29 14:51,C
3.0,3.0,卫龙大面筋,2017/11/29 15:07,C
2.0,2.0,怡宝纯净水,2017/11/29 16:40,C
6.0,6.0,红牛,2017/11/29 16:42,C
2.0,2.0,怡宝纯净水,2017/11/29 18:43,C
4.5,4.5,500ml加多宝,2017/11/29 18:48,C
4.0,4.0,银鹭八宝粥,2017/11/29 19:28,C
7.5,7.5,雀巢咖啡,2017/11/29 19:30,C
2.0,2.0,怡宝纯净水,2017/11/29 19:49,C
3.0,3.0,果粒橙,2017/11/29 19:55,C
3.0,3.0,熊字饼,2017/11/29 20:02,C
4.0,4.0,王老吉（罐）,2017/11/29 20:04,C
3.0,3.0,统一绿茶,2017/11/29 20:05,C
3.0,3.0,熊字饼,2017/11/29 20:17,C
2.0,2.0,怡宝纯净水,2017/11/29 21:20,C
4.0,4.0,阿萨姆奶茶,2017/11/30 16:10,C
4.0,4.0,东鹏特饮,2017/11/30 16:52,C
4.0,4.0,脉动,2017/11/30 18:46,C
3.0,3.0,卫龙大面筋,2017/11/30 19:17,C
4.0,4.0,脉动,2017/11/30 19:39,C
1.5,1.5,40g双汇玉米热狗肠,2017/11/30 20:03,C
3.5,3.5,东鹏特饮,2017/11/30 20:16,C
3.0,3.0,卫龙大面筋,2017/12/1 0:08,C
7.0,7.0,泰奇八宝粥,2017/12/1 0:29,C
3.0,3.0,250ml维他柠檬茶,2017/12/1 1:57,C
7.0,7.0,可乐可乐,2017/12/1 6:00,C
6.5,6.5,91g徐福记凤梨酥,2017/12/1 7:28,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/1 8:05,C
4.0,4.0,东鹏特饮,2017/12/1 8:05,C
2.8,2.8,250ml维他原味豆奶,2017/12/1 8:13,C
5.5,5.5,85g统一老坛酸菜牛肉面,2017/12/1 10:17,C
5.0,5.0,500ml统一阿萨姆奶茶,2017/12/1 11:44,C
3.5,3.5,王老吉（罐）,2017/12/1 12:07,C
2.5,2.5,伊利优酸乳,2017/12/1 12:08,C
3.0,3.0,果粒橙,2017/12/1 12:10,C
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/12/1 12:21,C
5.0,5.0,脉动,2017/12/1 12:21,C
25.0,25.0,芙蓉王,2017/12/1 12:33,C
3.0,3.0,卫龙大面筋,2017/12/1 12:57,C
6.0,6.0,123gUFO炒面XO酱海鲜风味,2017/12/1 13:13,C
5.0,5.0,脉动,2017/12/1 13:14,C
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/12/1 13:15,C
4.5,4.5,40g上好佳日式鱼果,2017/12/1 13:51,C
1.6,1.6,咪咪虾条马来西亚风味,2017/12/1 14:04,C
3.0,3.0,可口可乐（500ml）,2017/12/1 14:49,C
3.5,3.5,东鹏特饮,2017/12/1 14:50,C
3.0,3.0,伊利优酸乳,2017/12/1 15:03,C
3.0,3.0,茉莉蜜茶,2017/12/1 15:18,C
11.0,11.0,480ml小茗同学冷泡青柠红茶,2017/12/1 15:31,C
6.5,6.5,250ml红牛,2017/12/1 15:32,C
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/12/1 16:07,C
8.0,8.0,12g劲仔小鱼麻辣味,2017/12/1 16:43,C
3.2,3.2,20g咪咪虾条马来西亚风味,2017/12/1 17:04,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/12/1 17:11,C
2.0,2.0,双汇玉米热狗肠,2017/12/1 17:32,C
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/12/1 17:34,C
5.0,5.0,脉动,2017/12/1 17:37,C
4.5,4.5,68g好丽友巧克力派2枚,2017/12/1 17:40,C
3.0,3.0,雪碧最新款,2017/12/1 17:41,C
2.4,2.4,咪咪虾条马来西亚风味,2017/12/1 17:48,C
5.0,5.0,脉动,2017/12/1 17:50,C
4.5,4.5,68g好丽友巧克力派2枚,2017/12/1 17:57,C
5.0,5.0,脉动,2017/12/1 18:08,C
2.0,2.0,怡宝纯净水,2017/12/1 18:14,C
3.0,3.0,可口可乐330ml,2017/12/1 18:15,C
1.2,1.2,咪咪虾条马来西亚风味,2017/12/1 18:15,C
5.0,5.0,脉动,2017/12/1 18:24,C
3.5,3.5,维他柠檬茶,2017/12/1 18:24,C
3.5,3.5,维他原味豆奶,2017/12/1 18:25,C
5.0,5.0,脉动,2017/12/1 19:15,C
3.0,3.0,雪碧最新款,2017/12/1 19:16,C
2.0,2.0,85g新麦潮北海道吐司,2017/12/1 19:32,C
6.0,6.0,250ml维他柠檬茶,2017/12/1 19:42,C
2.5,2.5,可口可乐330ml,2017/12/1 20:02,C
3.0,3.0,可口可乐（500ml）,2017/12/1 20:08,C
14.0,14.0,34g公仔迷你杯牛肉味,2017/12/1 20:11,C
4.5,4.5,55g奥利奥原味夹心饼干,2017/12/1 20:14,C
15.0,15.0,口味王槟榔（红）,2017/12/1 20:24,C
2.0,2.0,怡宝纯净水,2017/12/1 20:25,C
5.0,5.0,脉动,2017/12/1 20:26,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/1 20:28,C
3.5,3.5,600ml可口可乐,2017/12/1 20:29,C
0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017/12/1 20:34,C
3.5,3.5,250ml燕塘甜牛奶,2017/12/1 20:45,C
5.0,5.0,脉动,2017/12/1 20:45,C
1.6,1.6,咪咪虾条马来西亚风味,2017/12/1 20:50,C
2.5,2.5,维他柠檬茶,2017/12/1 20:55,C
8.0,8.0,乐事薯片（黄瓜味）,2017/12/1 20:57,C
4.5,4.5,52g旺旺仙贝,2017/12/1 21:01,C
4.5,4.5,68g好丽友巧克力派2枚,2017/12/1 21:06,C
4.5,4.5,250ml燕塘红枣牛奶,2017/12/1 21:11,C
6.0,6.0,86g合味道海鲜风味,2017/12/1 21:14,C
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/12/1 21:17,C
4.0,4.0,250ml燕塘甜牛奶,2017/12/1 21:18,C
4.0,4.0,阿萨姆奶茶,2017/12/1 21:23,C
25.0,25.0,芙蓉王,2017/12/1 21:24,C
3.5,3.5,东鹏特饮,2017/12/1 21:37,C
7.5,7.5,雀巢咖啡,2017/12/1 21:43,C
8.0,8.0,160g盼盼手撕面包,2017/12/1 21:48,C
3.8,3.8,110g顺宝九制话梅,2017/12/1 21:56,C
5.5,5.5,农夫果园,2017/12/1 23:59,C
4.5,4.5,52g旺旺仙贝,2017/12/2 0:21,C
3.5,3.5,维他柠檬茶,2017/12/2 0:22,C
6.0,6.0,250ml维他原味豆奶,2017/12/2 0:44,C
11.6,11.6,130g果王玉带蚕豆,2017/12/2 3:09,C
2.5,2.5,250ml王老吉盒装,2017/12/2 7:37,C
1.5,1.5,45g双汇泡面拍挡,2017/12/2 8:26,C
4.5,4.5,500ml加多宝,2017/12/2 8:37,C
4.5,4.5,燕塘原味酸奶,2017/12/2 10:36,C
0.8,0.8,20g咪咪虾条马来西亚风味,2017/12/2 10:52,C
3.5,3.5,500ml康师傅冰糖雪梨,2017/12/2 12:02,C
15.0,15.0,旺仔牛奶145ml,2017/12/2 12:09,C
4.8,4.8,150抽诗竹竹纤维面巾纸,2017/12/2 13:14,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/12/2 13:27,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/2 13:46,C
2.8,2.8,250ml维他原味豆奶,2017/12/2 13:49,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/2 13:56,C
5.0,5.0,脉动,2017/12/2 14:32,C
3.0,3.0,维他柠檬茶330ml（罐）,2017/12/2 15:15,C
5.5,5.5,330ml伊利畅意乳酸菌原味,2017/12/2 15:33,C
3.0,3.0,雪碧最新款,2017/12/2 15:51,C
12.0,12.0,250ml红牛,2017/12/2 17:31,C
7.5,7.5,雀巢咖啡,2017/12/2 18:02,C
5.0,5.0,48g好丽友薯愿香烤原味,2017/12/2 18:04,C
2.8,2.8,250ml维他原味豆奶,2017/12/2 18:09,C
2.5,2.5,145ml旺仔牛奶盒装,2017/12/2 19:04,C
13.0,13.0,123gUFO炒面XO酱海鲜风味,2017/12/2 19:21,C
4.0,4.0,上好佳田园薯片,2017/12/2 19:30,C
4.0,4.0,600ml脉动青柠,2017/12/2 19:45,C
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/12/2 19:52,C
3.5,3.5,统一绿茶,2017/12/2 19:52,C
5.5,5.5,85g统一老坛酸菜牛肉面,2017/12/2 19:56,C
0.0,0.0,225g味之不规则饼干芝士味,2017/12/2 20:08,C
