应付金额,实际金额,商品,支付时间,地点
0.8,0.8,20g咪咪虾条马来西亚风味,2017/11/15 16:37,E
3.0,3.0,250ml维他柠檬茶,2017/11/15 16:37,E
3.0,3.0,250ml维他原味豆奶,2017/11/15 16:37,E
3.5,3.5,600ml雪碧,2017/11/15 16:39,E
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/11/15 16:39,E
4.0,4.0,雪碧（500ml）,2017/11/15 16:39,E
4.5,4.5,65g卫龙亲嘴豆皮,2017/11/15 16:41,E
5.0,5.0,营养快线,2017/11/15 16:41,E
3.0,3.0,250ml维他柠檬茶,2017/11/15 16:42,E
5.5,5.5,330ml伊利畅意乳酸菌原味,2017/11/15 16:42,E
3.5,3.5,34g公仔迷你杯风味排骨味,2017/11/15 16:42,E
4.0,4.0,可口可乐（500ml）,2017/11/15 16:42,E
2.5,2.5,伊利优酸乳,2017/11/15 16:43,E
5.0,5.0,阿萨姆奶茶,2017/11/15 16:46,E
2.5,2.5,145ml旺仔牛奶盒装,2017/11/15 16:49,E
4.5,4.5,250ml燕塘红枣牛奶,2017/11/15 16:49,E
4.0,4.0,500ml统一阿萨姆奶茶,2017/11/15 16:49,E
3.5,3.5,可乐可乐,2017/11/15 16:49,E
5.0,5.0,脉动,2017/11/15 16:49,E
2.5,2.5,250ml维他奶巧克力味,2017/11/15 16:52,E
1.5,1.5,12g劲仔小鱼麻辣味,2017/11/15 16:59,E
0.6,0.6,20g马来西亚风味咪咪蟹味粒0219,2017/11/15 16:59,E
1.8,1.8,600ml雪碧,2017/11/15 16:59,E
3.0,3.0,怡宝纯净水,2017/11/15 17:01,E
7.0,7.0,150g洽洽原香瓜子,2017/11/15 17:02,E
1.8,1.8,32g卫龙亲嘴烧,2017/11/15 17:02,E
2.5,2.5,250ml维他柠檬茶,2017/11/15 17:04,E
5.5,5.5,330ml伊利畅意乳酸菌原味,2017/11/15 17:04,E
2.5,2.5,怡宝纯净水,2017/11/15 17:04,E
3.5,3.5,伊利纯牛奶,2017/11/15 17:05,E
4.0,4.0,阿萨姆奶茶,2017/11/15 17:07,E
3.0,3.0,旺仔牛奶145ml,2017/11/15 17:07,E
4.0,4.0,王老吉（罐）,2017/11/15 17:15,E
6.0,6.0,86g合味道海鲜风味,2017/11/15 17:16,E
6.0,6.0,250ml维他柠檬茶,2017/11/15 17:20,E
4.5,4.5,78g卫龙亲嘴语辣条,2017/11/15 17:23,E
3.5,3.5,统一绿茶,2017/11/15 17:23,E
3.0,3.0,怡宝纯净水,2017/11/15 17:24,E
4.0,4.0,果粒橙,2017/11/15 17:26,E
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/11/15 17:28,E
2.5,2.5,营养快线,2017/11/15 17:28,E
5.0,5.0,脉动,2017/11/15 17:29,E
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/11/15 17:35,E
4.5,4.5,王老吉（500ml）,2017/11/15 17:35,E
3.5,3.5,维他原味豆奶,2017/11/15 17:35,E
1.5,1.5,40g双汇玉米热狗肠,2017/11/15 17:38,E
10.0,10.0,口味王槟榔（绿）,2017/11/15 17:38,E
3.0,3.0,伊利优酸乳,2017/11/15 17:39,E
3.5,3.5,东鹏特饮,2017/11/15 17:45,E
3.5,3.5,东鹏特饮,2017/11/15 17:51,E
4.0,4.0,王老吉（500ml）,2017/11/15 17:59,E
3.0,3.0,雪碧330ml,2017/11/15 18:01,E
1.5,1.5,40g双汇玉米热狗肠,2017/11/15 18:04,E
7.5,7.5,雀巢咖啡,2017/11/15 18:04,E
3.0,3.0,可口可乐最新款,2017/11/15 18:13,E
4.0,4.0,85g新麦潮北海道吐司,2017/11/15 18:14,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/15 18:18,E
4.0,4.0,150g健能酸奶原味,2017/11/15 18:18,E
6.0,6.0,86g合味道海鲜风味,2017/11/15 18:18,E
4.5,4.5,脉动,2017/11/15 18:18,E
5.0,5.0,脉动,2017/11/15 18:20,E
3.5,3.5,250ml燕塘甜牛奶,2017/11/15 18:21,E
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/11/15 18:21,E
3.0,3.0,芬达330ml,2017/11/15 18:22,E
2.5,2.5,250ml维他奶巧克力味,2017/11/15 18:23,E
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/11/15 18:23,E
3.0,3.0,雪碧最新款,2017/11/15 18:26,E
6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017/11/15 18:29,E
2.5,2.5,145ml旺仔牛奶盒装,2017/11/15 18:29,E
4.0,4.0,250ml燕塘原味酸奶,2017/11/15 18:29,E
4.5,4.5,银鹭八宝粥,2017/11/15 18:29,E
4.5,4.5,250ml燕塘红枣牛奶,2017/11/15 18:30,E
10.0,10.0,脉动（椰子菠萝口味）,2017/11/15 18:33,E
2.5,2.5,怡宝纯净水,2017/11/15 18:41,E
3.5,3.5,王老吉（罐）,2017/11/15 18:43,E
3.2,3.2,20g咪咪虾条马来西亚风味,2017/11/15 18:45,E
4.5,4.5,78g卫龙亲嘴语辣条,2017/11/15 18:45,E
4.0,4.0,统一冰红茶,2017/11/15 18:45,E
19.8,19.8,180g统一满汉全席台式半筋半肉牛肉面,2017/11/15 18:46,E
4.0,4.0,统一冰红茶,2017/11/15 18:52,E
3.0,3.0,600ml可口可乐,2017/11/15 18:53,E
1.6,1.6,韩国海牌海苔,2017/11/15 18:53,E
6.5,6.5,250ml红牛,2017/11/15 18:57,E
3.5,3.5,600ml雪碧,2017/11/15 18:57,E
2.5,2.5,芬达330ml,2017/11/15 18:57,E
6.0,6.0,250ml维他柠檬茶,2017/11/15 18:58,E
4.0,4.0,雪碧（500ml）,2017/11/15 18:58,E
3.0,3.0,健能酸奶,2017/11/15 19:02,E
5.0,5.0,营养快线,2017/11/15 19:02,E
3.5,3.5,250ml维他原味豆奶,2017/11/15 19:03,E
9.0,9.0,250ml燕塘甜牛奶,2017/11/15 19:03,E
2.5,2.5,145ml旺仔牛奶盒装,2017/11/15 19:04,E
3.0,3.0,维他柠檬茶,2017/11/15 19:04,E
3.6,3.6,32g卫龙亲嘴烧,2017/11/15 19:09,E
4.0,4.0,统一冰红茶,2017/11/15 19:11,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/15 19:14,E
4.5,4.5,王老吉（500ml）,2017/11/15 19:15,E
3.0,3.0,维他柠檬茶,2017/11/15 19:16,E
3.5,3.5,熊字饼,2017/11/15 19:18,E
3.0,3.0,怡宝纯净水,2017/11/15 19:21,E
2.5,2.5,145ml旺仔牛奶盒装,2017/11/15 19:35,E
3.0,3.0,250ml维他柠檬茶,2017/11/15 19:35,E
3.5,3.5,冰糖雪梨,2017/11/15 19:35,E
3.0,3.0,250ml维他柠檬茶,2017/11/15 19:51,E
6.0,6.0,雀巢咖啡,2017/11/15 19:51,E
1.6,1.6,2g韩国海牌海苔,2017/11/15 19:53,E
3.0,3.0,雪碧最新款,2017/11/15 20:12,E
21.0,21.0,37.5g费列罗榛果威化巧克力3颗,2017/11/15 20:18,E
6.5,6.5,83g汤达人酸辣豚骨拉面,2017/11/15 20:18,E
6.0,6.0,250ml维他柠檬茶,2017/11/15 20:19,E
2.5,2.5,可口可乐330ml,2017/11/15 20:19,E
4.5,4.5,250ml燕塘红枣牛奶,2017/11/15 20:20,E
3.5,3.5,可口可乐（500ml）,2017/11/15 20:20,E
7.5,7.5,225g味之不规则饼干芝士味,2017/11/15 20:21,E
10.5,10.5,可乐可乐,2017/11/15 20:21,E
4.5,4.5,银鹭八宝粥,2017/11/15 20:32,E
4.0,4.0,东鹏特饮,2017/11/15 20:56,E
6.0,6.0,秒充,2017/11/15 21:23,E
5.0,5.0,脉动,2017/11/15 22:07,E
6.5,6.5,91g徐福记凤梨酥,2017/11/15 22:40,E
3.5,3.5,统一绿茶,2017/11/15 22:40,E
5.0,5.0,脉动,2017/11/15 22:47,E
4.5,4.5,脉动,2017/11/15 22:51,E
5.0,5.0,脉动,2017/11/16 0:07,E
5.5,5.5,85g统一老坛酸菜牛肉面,2017/11/16 1:02,E
4.0,4.0,冰糖雪梨,2017/11/16 1:02,E
3.0,3.0,可口可乐最新款,2017/11/16 2:03,E
1.8,1.8,600ml雪碧,2017/11/16 3:12,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/16 3:12,E
4.0,4.0,85g新麦潮北海道吐司,2017/11/16 8:01,E
5.0,5.0,王老吉（500ml）,2017/11/16 8:01,E
3.5,3.5,东鹏特饮,2017/11/16 8:05,E
6.5,6.5,148g富甲一方紫薯仔,2017/11/16 8:09,E
11.0,11.0,268ml雀巢咖啡丝滑拿铁,2017/11/16 8:09,E
4.0,4.0,东鹏特饮,2017/11/16 8:38,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/16 8:39,E
4.0,4.0,可口可乐（500ml）,2017/11/16 8:39,E
2.5,2.5,怡宝纯净水,2017/11/16 8:42,E
4.0,4.0,东鹏特饮,2017/11/16 8:49,E
3.0,3.0,雪碧330ml,2017/11/16 8:50,E
2.0,2.0,雪力矿泉水,2017/11/16 8:53,E
1.6,1.6,20g咪咪虾条马来西亚风味,2017/11/16 8:55,E
4.5,4.5,65g卫龙亲嘴豆皮,2017/11/16 8:55,E
3.5,3.5,统一绿茶,2017/11/16 8:55,E
5.0,5.0,营养快线,2017/11/16 8:59,E
4.5,4.5,营养快线,2017/11/16 9:02,E
5.0,5.0,阿萨姆奶茶,2017/11/16 9:05,E
5.0,5.0,乐虎,2017/11/16 9:07,E
4.5,4.5,脉动,2017/11/16 9:11,E
3.0,3.0,85g新麦潮北海道吐司,2017/11/16 9:20,E
4.0,4.0,可口可乐（500ml）,2017/11/16 9:20,E
2.0,2.0,怡宝纯净水,2017/11/16 9:27,E
5.0,5.0,营养快线,2017/11/16 9:28,E
2.5,2.5,可口可乐330ml,2017/11/16 9:40,E
2.0,2.0,鸭翅,2017/11/16 9:44,E
4.5,4.5,250ml燕塘原味酸奶,2017/11/16 10:07,E
4.5,4.5,营养快线,2017/11/16 10:07,E
2.8,2.8,250ml维他原味豆奶,2017/11/16 10:09,E
2.0,2.0,凤爪,2017/11/16 10:09,E
5.5,5.5,205g伊利安慕希原味,2017/11/16 10:10,E
4.5,4.5,燕塘甜牛奶,2017/11/16 10:11,E
4.5,4.5,脉动,2017/11/16 10:12,E
4.5,4.5,燕塘原味酸奶,2017/11/16 10:12,E
3.0,3.0,怡宝纯净水,2017/11/16 10:13,E
3.5,3.5,冰糖雪梨,2017/11/16 10:25,E
4.0,4.0,王老吉（500ml）,2017/11/16 10:31,E
3.5,3.5,统一冰红茶,2017/11/16 10:33,E
1.8,1.8,32g卫龙亲嘴烧,2017/11/16 10:36,E
2.5,2.5,30g元朗小蛋卷,2017/11/16 10:40,E
5.0,5.0,脉动,2017/11/16 10:40,E
2.5,2.5,无穷农场盐_鸡蛋,2017/11/16 10:40,E
6.5,6.5,148g富甲一方紫薯仔,2017/11/16 10:46,E
2.5,2.5,怡宝纯净水,2017/11/16 11:00,E
12.5,12.5,100g*5瓶益力多,2017/11/16 11:01,E
3.5,3.5,250ml燕塘红枣牛奶,2017/11/16 11:11,E
4.5,4.5,营养快线,2017/11/16 11:11,E
4.5,4.5,脉动,2017/11/16 11:13,E
3.5,3.5,熊字饼,2017/11/16 11:19,E
0.8,0.8,20g咪咪虾条马来西亚风味,2017/11/16 11:22,E
3.5,3.5,250ml维他椰子植物蛋白饮料,2017/11/16 11:22,E
4.0,4.0,冰糖雪梨,2017/11/16 11:29,E
3.0,3.0,雪碧最新款,2017/11/16 11:32,E
4.0,4.0,20g咪咪虾条马来西亚风味,2017/11/16 11:49,E
26.0,26.0,250ml红牛,2017/11/16 11:49,E
4.5,4.5,250ml燕塘原味酸奶,2017/11/16 11:49,E
4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/16 11:57,E
4.5,4.5,脉动,2017/11/16 11:57,E
3.5,3.5,250ml燕塘甜牛奶,2017/11/16 11:58,E
4.0,4.0,600ml脉动青柠,2017/11/16 12:00,E
4.5,4.5,脉动,2017/11/16 12:00,E
4.5,4.5,燕塘红枣牛奶,2017/11/16 12:02,E
1.5,1.5,40g双汇玉米热狗肠,2017/11/16 12:07,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/16 12:07,E
2.0,2.0,鸭翅,2017/11/16 12:07,E
4.0,4.0,王老吉（500ml）,2017/11/16 12:11,E
4.5,4.5,王老吉（500ml）,2017/11/16 12:21,E
2.0,2.0,鸭翅,2017/11/16 12:27,E
3.5,3.5,冰糖雪梨,2017/11/16 12:32,E
2.5,2.5,怡宝纯净水,2017/11/16 12:33,E
5.0,5.0,阿萨姆奶茶,2017/11/16 12:39,E
4.5,4.5,加多宝,2017/11/16 12:41,E
2.0,2.0,怡宝纯净水,2017/11/16 12:41,E
3.5,3.5,统一绿茶,2017/11/16 12:43,E
5.0,5.0,营养快线,2017/11/16 12:48,E
3.5,3.5,东鹏特饮,2017/11/16 13:06,E
4.0,4.0,统一冰红茶,2017/11/16 13:14,E
3.5,3.5,可口可乐（500ml）,2017/11/16 13:44,E
1.5,1.5,鸭翅,2017/11/16 13:47,E
2.5,2.5,伊利优酸乳,2017/11/16 13:51,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/16 13:53,E
3.5,3.5,果粒橙,2017/11/16 13:53,E
4.0,4.0,统一冰红茶,2017/11/16 13:59,E
4.5,4.5,250ML东鹏特饮,2017/11/16 14:00,E
0.8,0.8,咪咪虾条马来西亚风味,2017/11/16 14:00,E
5.0,5.0,营养快线,2017/11/16 14:00,E
5.0,5.0,150g洽洽原香瓜子,2017/11/16 14:05,E
1.5,1.5,40g双汇玉米热狗肠,2017/11/16 14:05,E
13.0,13.0,430g泰奇八宝粥,2017/11/16 14:05,E
9.0,9.0,55g奥利奥原味芝士饼干,2017/11/16 14:05,E
4.5,4.5,600ml脉动青柠,2017/11/16 14:05,E
5.0,5.0,脉动,2017/11/16 14:05,E
3.2,3.2,20g咪咪虾条马来西亚风味,2017/11/16 14:13,E
3.5,3.5,统一绿茶,2017/11/16 14:15,E
3.0,3.0,维他奶,2017/11/16 14:16,E
2.0,2.0,雪力矿泉水,2017/11/16 14:17,E
3.0,3.0,怡宝纯净水,2017/11/16 14:18,E
4.0,4.0,熊字饼,2017/11/16 14:21,E
4.0,4.0,东鹏特饮,2017/11/16 14:23,E
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/11/16 14:30,E
3.5,3.5,可口可乐330ml,2017/11/16 14:30,E
3.0,3.0,怡宝纯净水,2017/11/16 14:33,E
3.0,3.0,伊利优酸乳,2017/11/16 14:38,E
6.5,6.5,100g果王咸柑桔罐装,2017/11/16 14:43,E
2.5,2.5,怡宝纯净水,2017/11/16 14:43,E
7.0,7.0,145g果王迷你山楂包装,2017/11/16 14:53,E
4.5,4.5,王老吉（500ml）,2017/11/16 14:55,E
2.0,2.0,鸭翅,2017/11/16 14:56,E
6.0,6.0,红牛,2017/11/16 14:59,E
5.0,5.0,脉动,2017/11/16 15:14,E
4.5,4.5,52g旺旺仙贝,2017/11/16 15:15,E
3.0,3.0,美年达（罐）,2017/11/16 15:15,E
3.0,3.0,250ml维他奶巧克力味,2017/11/16 15:30,E
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/11/16 15:30,E
1.5,1.5,香豆干,2017/11/16 15:30,E
5.0,5.0,110g顺宝九制话梅,2017/11/16 15:31,E
7.0,7.0,85g新麦潮手撕面包（提子味）,2017/11/16 15:33,E
2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017/11/16 15:35,E
12.0,12.0,86g合味道海鲜风味,2017/11/16 15:35,E
5.0,5.0,阿萨姆奶茶,2017/11/16 15:35,E
2.0,2.0,145ml旺仔牛奶盒装,2017/11/16 15:36,E
6.0,6.0,250ml维他柠檬茶,2017/11/16 15:44,E
4.5,4.5,阿萨姆奶茶,2017/11/16 15:51,E
3.0,3.0,250ml维他柠檬茶,2017/11/16 15:55,E
4.5,4.5,营养快线,2017/11/16 15:55,E
5.0,5.0,脉动,2017/11/16 15:58,E
5.0,5.0,王老吉（500ml）,2017/11/16 16:01,E
1.6,1.6,20g咪咪虾条马来西亚风味,2017/11/16 16:02,E
3.5,3.5,600ml可口可乐,2017/11/16 16:04,E
3.0,3.0,统一冰红茶,2017/11/16 16:04,E
7.0,7.0,80g马赛克香蕉片,2017/11/16 16:09,E
4.5,4.5,营养快线,2017/11/16 16:09,E
6.0,6.0,250ml维他柠檬茶,2017/11/16 16:10,E
1.0,1.0,咪咪,2017/11/16 16:10,E
6.0,6.0,86g合味道海鲜风味,2017/11/16 16:17,E
2.4,2.4,20g咪咪虾条马来西亚风味,2017/11/16 16:18,E
2.0,2.0,伊利优酸乳,2017/11/16 16:18,E
4.5,4.5,阿萨姆奶茶,2017/11/16 16:20,E
3.5,3.5,东鹏特饮,2017/11/16 16:29,E
4.0,4.0,雪碧（500ml）,2017/11/16 16:31,E
2.0,2.0,小鱼仔,2017/11/16 16:38,E
4.0,4.0,85g统一老坛酸菜牛肉面,2017/11/16 16:45,E
4.0,4.0,冰糖雪梨,2017/11/16 16:45,E
3.0,3.0,伊利优酸乳,2017/11/16 16:46,E
3.5,3.5,芬达330ml,2017/11/16 16:48,E
8.0,8.0,160g盼盼手撕面包,2017/11/16 16:59,E
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/11/16 16:59,E
2.5,2.5,85g新麦潮北海道吐司,2017/11/16 16:59,E
4.0,4.0,王老吉（罐）,2017/11/16 16:59,E
3.5,3.5,维他柠檬茶,2017/11/16 16:59,E
3.0,3.0,怡宝纯净水,2017/11/16 17:00,E
1.5,1.5,香豆干,2017/11/16 17:02,E
3.0,3.0,印尼芝士威化饼干,2017/11/16 17:02,E
4.5,4.5,250ml燕塘红枣牛奶,2017/11/16 17:03,E
5.0,5.0,营养快线,2017/11/16 17:04,E
2.5,2.5,伊利优酸乳,2017/11/16 17:11,E
4.0,4.0,奥利奥原味芝士,2017/11/16 17:12,E
3.0,3.0,伊利纯牛奶,2017/11/16 17:12,E
4.5,4.5,阿萨姆奶茶,2017/11/16 17:23,E
4.5,4.5,250ml燕塘原味酸奶,2017/11/16 17:26,E
2.0,2.0,香脆肠,2017/11/16 17:26,E
4.0,4.0,雪碧（500ml）,2017/11/16 17:32,E
2.0,2.0,怡宝,2017/11/16 17:34,E
4.5,4.5,45g双汇泡面拍挡,2017/11/16 17:38,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/16 17:40,E
2.5,2.5,怡宝纯净水,2017/11/16 17:41,E
3.0,3.0,怡宝纯净水,2017/11/16 17:45,E
10.0,10.0,口味王槟榔（绿）,2017/11/16 17:54,E
4.5,4.5,银鹭八宝粥,2017/11/16 17:56,E
5.0,5.0,脉动,2017/11/16 18:01,E
6.0,6.0,红牛,2017/11/16 18:07,E
4.5,4.5,燕塘甜牛奶,2017/11/16 18:07,E
3.0,3.0,雪碧最新款,2017/11/16 18:11,E
4.0,4.0,王老吉（500ml）,2017/11/16 18:13,E
4.0,4.0,王老吉（罐）,2017/11/16 18:17,E
3.0,3.0,怡宝纯净水,2017/11/16 18:22,E
3.0,3.0,茉莉蜜茶,2017/11/16 18:38,E
3.5,3.5,芬达330ml,2017/11/16 18:41,E
4.0,4.0,上好佳田园薯片,2017/11/16 18:41,E
4.0,4.0,150g健能酸奶原味,2017/11/16 18:50,E
3.5,3.5,可口可乐（500ml）,2017/11/16 18:50,E
4.5,4.5,阿萨姆奶茶,2017/11/16 18:52,E
4.5,4.5,52g旺旺仙贝,2017/11/16 18:54,E
4.5,4.5,阿萨姆奶茶,2017/11/16 18:54,E
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/11/16 18:57,E
2.0,2.0,85g新麦潮北海道吐司,2017/11/16 18:57,E
10.0,10.0,味之不规则饼干（芝士味）,2017/11/16 18:57,E
4.5,4.5,脉动,2017/11/16 19:00,E
3.0,3.0,怡宝纯净水,2017/11/16 19:16,E
5.0,5.0,脉动,2017/11/16 19:27,E
2.0,2.0,85g新麦潮北海道吐司,2017/11/16 19:32,E
3.5,3.5,芬达330ml,2017/11/16 19:32,E
3.5,3.5,王老吉（罐）,2017/11/16 19:33,E
4.5,4.5,阿萨姆奶茶,2017/11/16 19:36,E
4.5,4.5,68g好丽友巧克力派2枚,2017/11/16 19:37,E
5.0,5.0,营养快线,2017/11/16 19:56,E
2.5,2.5,250ml维他原味豆奶,2017/11/16 20:05,E
3.5,3.5,50g上好佳日式鱼果,2017/11/16 20:05,E
3.0,3.0,芬达330ml,2017/11/16 20:09,E
6.0,6.0,雀巢咖啡,2017/11/16 20:34,E
3.0,3.0,伊利纯牛奶,2017/11/16 20:35,E
3.5,3.5,芬达330ml,2017/11/16 21:10,E
3.0,3.0,雪碧最新款,2017/11/16 21:25,E
3.0,3.0,250ml维他原味豆奶,2017/11/16 21:27,E
1.8,1.8,32g卫龙亲嘴烧,2017/11/16 21:27,E
3.5,3.5,伊利优酸乳,2017/11/16 21:28,E
3.5,3.5,统一绿茶,2017/11/16 21:44,E
2.0,2.0,鸭翅,2017/11/16 22:34,E
3.5,3.5,芬达330ml,2017/11/16 22:50,E
3.5,3.5,冰糖雪梨,2017/11/16 23:05,E
3.5,3.5,果粒橙,2017/11/16 23:53,E
5.0,5.0,30g无穷农场盐_鸡蛋,2017/11/16 23:55,E
4.0,4.0,统一绿茶,2017/11/16 23:56,E
4.5,4.5,78g卫龙亲嘴语辣条,2017/11/17 0:09,E
3.0,3.0,250ml维他奶巧克力味,2017/11/17 0:41,E
2.5,2.5,怡宝纯净水,2017/11/17 0:41,E
17.0,17.0,188g澳门永辉鸡仔饼,2017/11/17 0:43,E
3.0,3.0,怡宝纯净水,2017/11/17 0:45,E
3.5,3.5,统一冰红茶,2017/11/17 1:39,E
5.0,5.0,脉动,2017/11/17 3:46,E
3.0,3.0,怡宝纯净水,2017/11/17 8:00,E
2.5,2.5,怡宝纯净水,2017/11/17 8:01,E
5.0,5.0,脉动,2017/11/17 8:48,E
3.6,3.6,600ml雪碧,2017/11/17 9:02,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/17 9:04,E
4.5,4.5,营养快线,2017/11/17 9:04,E
4.5,4.5,营养快线,2017/11/17 9:05,E
3.0,3.0,伊利优酸乳,2017/11/17 9:17,E
12.0,12.0,145ml旺仔牛奶盒装,2017/11/17 9:19,E
4.5,4.5,脉动,2017/11/17 9:19,E
2.8,2.8,旺仔牛奶,2017/11/17 9:19,E
4.5,4.5,脉动,2017/11/17 9:23,E
4.5,4.5,阿萨姆奶茶,2017/11/17 9:30,E
2.4,2.4,20g咪咪虾条马来西亚风味,2017/11/17 9:55,E
3.0,3.0,怡宝纯净水,2017/11/17 9:57,E
2.5,2.5,250ml维他柠檬茶,2017/11/17 10:04,E
4.5,4.5,68g好丽友蛋黄派2枚,2017/11/17 10:04,E
4.0,4.0,王老吉（罐）,2017/11/17 10:04,E
3.0,3.0,怡宝纯净水,2017/11/17 10:28,E
3.5,3.5,冰糖雪梨,2017/11/17 10:36,E
3.0,3.0,怡宝纯净水,2017/11/17 10:48,E
5.0,5.0,脉动,2017/11/17 11:11,E
3.0,3.0,雪碧330ml,2017/11/17 11:21,E
2.0,2.0,怡宝纯净水,2017/11/17 11:44,E
4.5,4.5,营养快线,2017/11/17 11:55,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/17 12:07,E
3.0,3.0,250ml维他柠檬茶,2017/11/17 12:07,E
3.0,3.0,怡宝纯净水,2017/11/17 12:15,E
6.0,6.0,86g合味道浓猪骨味,2017/11/17 12:42,E
5.0,5.0,营养快线,2017/11/17 12:49,E
6.5,6.5,91g徐福记凤梨酥,2017/11/17 12:55,E
2.5,2.5,500ml恒大冰泉矿泉水,2017/11/17 13:26,E
6.0,6.0,红牛,2017/11/17 13:26,E
4.0,4.0,统一绿茶,2017/11/17 13:48,E
4.0,4.0,55g奥利奥原味芝士饼干,2017/11/17 13:55,E
6.0,6.0,58g丽芝士纳宝帝奶酪威化饼干,2017/11/17 13:56,E
6.0,6.0,秒充,2017/11/17 13:56,E
2.5,2.5,怡宝纯净水,2017/11/17 14:07,E
3.0,3.0,250ml维他柠檬茶,2017/11/17 14:08,E
4.0,4.0,王老吉（罐）,2017/11/17 14:08,E
1.6,1.6,20g咪咪虾条马来西亚风味,2017/11/17 14:11,E
4.5,4.5,营养快线,2017/11/17 14:11,E
2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/17 14:13,E
2.5,2.5,伊利优酸乳,2017/11/17 14:13,E
0.8,0.8,20g咪咪虾条马来西亚风味,2017/11/17 14:29,E
2.0,2.0,怡宝纯净水,2017/11/17 14:33,E
4.0,4.0,东鹏特饮,2017/11/17 14:46,E
4.0,4.0,果粒橙,2017/11/17 14:53,E
3.0,3.0,卫龙亲嘴烧红烧牛肉味,2017/11/17 14:53,E
7.0,7.0,150g洽洽原香瓜子,2017/11/17 14:55,E
3.5,3.5,可口可乐330ml,2017/11/17 15:06,E
4.5,4.5,脉动,2017/11/17 15:20,E
3.0,3.0,美年达（罐）,2017/11/17 15:35,E
4.5,4.5,王老吉（500ml）,2017/11/17 15:40,E
5.0,5.0,营养快线,2017/11/17 15:48,E
4.5,4.5,王老吉（500ml）,2017/11/17 16:20,E
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/11/17 16:25,E
4.5,4.5,阿萨姆奶茶,2017/11/17 16:25,E
3.0,3.0,维他柠檬茶,2017/11/17 16:31,E
4.0,4.0,可口可乐（500ml）,2017/11/17 16:34,E
8.0,8.0,日式鱼果,2017/11/17 16:34,E
3.0,3.0,40g双汇玉米热狗肠,2017/11/17 16:36,E
1.2,1.2,20g马来西亚风味咪咪蟹味粒0219,2017/11/17 16:37,E
6.5,6.5,430g泰奇八宝粥,2017/11/17 16:37,E
6.0,6.0,秒充,2017/11/17 16:38,E
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/11/17 16:45,E
3.0,3.0,40g双汇玉米热狗肠,2017/11/17 16:48,E
4.5,4.5,50g上好佳日式鱼果,2017/11/17 16:48,E
3.5,3.5,雪碧最新款,2017/11/17 16:48,E
4.0,4.0,东鹏特饮,2017/11/17 16:53,E
2.0,2.0,香脆肠,2017/11/17 16:54,E
1.8,1.8,32g卫龙亲嘴烧,2017/11/17 17:06,E
5.0,5.0,营养快线,2017/11/17 17:06,E
3.5,3.5,雪碧最新款,2017/11/17 17:10,E
2.5,2.5,伊利优酸乳,2017/11/17 17:11,E
5.5,5.5,85g统一老坛酸菜牛肉面,2017/11/17 17:16,E
3.0,3.0,统一冰红茶,2017/11/17 17:22,E
4.8,4.8,150抽诗竹竹纤维面巾纸,2017/11/17 17:26,E
6.0,6.0,86g合味道海鲜风味,2017/11/17 17:26,E
5.0,5.0,营养快线,2017/11/17 17:27,E
3.5,3.5,雪碧最新款,2017/11/17 17:30,E
3.5,3.5,可口可乐330ml,2017/11/17 17:35,E
3.5,3.5,雪碧最新款,2017/11/17 17:41,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/17 17:58,E
3.5,3.5,统一冰红茶,2017/11/17 17:58,E
4.5,4.5,脉动,2017/11/17 17:59,E
1.2,1.2,10g卫龙亲嘴烧香辣味,2017/11/17 18:02,E
4.5,4.5,500ml加多宝,2017/11/17 18:02,E
4.5,4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/11/17 18:05,E
3.0,3.0,美年达（罐）,2017/11/17 18:06,E
5.0,5.0,30g无穷农场盐_鸡蛋,2017/11/17 18:08,E
3.0,3.0,可口可乐最新款,2017/11/17 18:09,E
